fixture_id	pair	seed	graph	public	public_component_max_delta	color_max	color_p95	alpha_max	alpha_p95	V_color_max_limit	V_color_p95_limit	V_alpha_max_limit	V_alpha_p95_limit	numeric	raster	zero_area	cost	unknown	status
S14-linear-hsl	linear/hsl	S14	Preserved	Preserved	1.1920928955078125e-07	4.916423151454347e-07	4.4732880523342404e-07	2.3841857987871862e-08	2.384185793236071e-08	1.4916423151454346e-06	1.447328805233424e-06	1.0238418579878718e-06	1.0238418579323607e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S14-radial-hsl	radial/hsl	S14	Preserved	Preserved	1.1920928955078125e-07	4.916423151454347e-07	4.4732880523342404e-07	2.3841857987871862e-08	2.384185793236071e-08	1.4916423151454346e-06	1.447328805233424e-06	1.0238418579878718e-06	1.0238418579323607e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S14-linear-hsv	linear/hsv	S14	Preserved	Preserved	7.62939453125e-08	4.916423151454347e-07	4.4732880523342404e-07	2.3841857987871862e-08	2.384185793236071e-08	1.4916423151454346e-06	1.447328805233424e-06	1.0238418579878718e-06	1.0238418579323607e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S14-radial-hsv	radial/hsv	S14	Preserved	Preserved	7.62939453125e-08	4.916423151454347e-07	4.4732880523342404e-07	2.3841857987871862e-08	2.384185793236071e-08	1.4916423151454346e-06	1.447328805233424e-06	1.0238418579878718e-06	1.0238418579323607e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S14-linear-luma	linear/luma	S14	Preserved	Violated	0.6000000238418579	0.7234142545820313	0.7234141513437581	0.6000000000000001	0.6	0.002067035900404973	0.0020669326621316625	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S14-radial-luma	radial/luma	S14	Preserved	Violated	0.6000000238418579	0.7234142545820313	0.7234141513437581	0.6000000000000001	0.6	0.002067035900404973	0.0020669326621316625	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S15-linear-oklch	linear/oklch	S15	Preserved	Preserved	3.0517578125e-07	0.8931436935283225	0.002021380509846139	0.792156862745098	0.00196079623465395	0.8931446935283225	0.002022380509846139	0.792157862745098	0.0019617962346544495	Preserved	Preserved	Preserved	Preserved	0	Preserved
S15-radial-oklch	radial/oklch	S15	Preserved	Preserved	3.0517578125e-07	0.8931436935283225	0.002021380509846139	0.792156862745098	0.00196079623465395	0.8931446935283225	0.002022380509846139	0.792157862745098	0.0019617962346544495	Preserved	Preserved	Preserved	Preserved	0	Preserved
S15-linear-hsl	linear/hsl	S15	Preserved	Preserved	3.0517578125e-07	0.8152351508118412	0.003047079220468478	0.792156862745098	0.00196079623465395	0.8152361508118412	0.003048079220468361	0.792157862745098	0.0019617962346544495	Preserved	Preserved	Preserved	Preserved	0	Preserved
S15-radial-hsl	radial/hsl	S15	Preserved	Preserved	3.0517578125e-07	0.8152351508118412	0.003047079220468478	0.792156862745098	0.00196079623465395	0.8152361508118412	0.003048079220468361	0.792157862745098	0.0019617962346544495	Preserved	Preserved	Preserved	Preserved	0	Preserved
S15-linear-hsv	linear/hsv	S15	Preserved	Preserved	3.0517578125e-07	0.8152351508118412	0.0021700303715568065	0.792156862745098	0.00196079623465395	0.8152361508118412	0.002171030371556698	0.792157862745098	0.0019617962346544495	Preserved	Preserved	Preserved	Preserved	0	Preserved
S15-radial-hsv	radial/hsv	S15	Preserved	Preserved	3.0517578125e-07	0.8152351508118412	0.0021700303715568065	0.792156862745098	0.00196079623465395	0.8152361508118412	0.002171030371556698	0.792157862745098	0.0019617962346544495	Preserved	Preserved	Preserved	Preserved	0	Preserved
S15-linear-luma	linear/luma	S15	Preserved	Violated	1.0	0.9356278216144575	0.9356277183761843	1.0	1.0	0.2598279566517466	0.0026478912668605136	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S15-radial-luma	radial/luma	S15	Preserved	Violated	1.0	0.9356278216144575	0.9356277183761843	1.0	1.0	0.2598279566517466	0.0026478912668605136	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S16-linear-oklch	linear/oklch	S16	Preserved	Preserved	3.051757815342171e-07	0.6436749654453201	0.002696842086348248	0.0	0.0	0.6436759654453201	0.002693971685555013	1e-06	1e-06	Violated	Preserved	Preserved	Preserved	0	Violated
S16-radial-oklch	radial/oklch	S16	Preserved	Preserved	3.051757815342171e-07	0.6436749654453201	0.002696842086348248	0.0	0.0	0.6436759654453201	0.002693971685555013	1e-06	1e-06	Violated	Preserved	Preserved	Preserved	0	Violated
S16-linear-hsl	linear/hsl	S16	Preserved	Preserved	1.52587890625e-07	0.643675046602536	0.0024456242185255258	0.0	0.0	0.6436760466025361	0.0024319209080343285	1e-06	1e-06	Violated	Preserved	Preserved	Preserved	0	Violated
S16-radial-hsl	radial/hsl	S16	Preserved	Preserved	1.52587890625e-07	0.643675046602536	0.0024456242185255258	0.0	0.0	0.6436760466025361	0.0024319209080343285	1e-06	1e-06	Violated	Preserved	Preserved	Preserved	0	Violated
S16-linear-hsv	linear/hsv	S16	Preserved	Preserved	1.52587890625e-07	0.643675046602536	0.0023866224636436314	0.0	0.0	0.6436760466025361	0.0023543075642044357	1e-06	1e-06	Violated	Preserved	Preserved	Preserved	0	Violated
S16-radial-hsv	radial/hsv	S16	Preserved	Preserved	1.52587890625e-07	0.643675046602536	0.0023866224636436314	0.0	0.0	0.6436760466025361	0.0023543075642044357	1e-06	1e-06	Violated	Preserved	Preserved	Preserved	0	Violated
S16-linear-luma	linear/luma	S16	Preserved	Preserved	5.960464477539063e-08	0.5650963120789944	0.0019191222603137173	0.0	0.0	0.5650973120789944	0.001879674949222678	1e-06	1e-06	Violated	Preserved	Preserved	Preserved	0	Violated
S16-radial-luma	radial/luma	S16	Preserved	Preserved	5.960464477539063e-08	0.5650963120789944	0.0019191222603137173	0.0	0.0	0.5650973120789944	0.001879674949222678	1e-06	1e-06	Violated	Preserved	Preserved	Preserved	0	Violated
S17-linear-oklch	linear/oklch	S17	Preserved	Preserved	3.0517578125e-07	0.0020133194762303928	0.0017454311342499488	0.0021917352336955354	0.0013216842616581848	0.002014319476230262	0.0017464311342499487	0.0021927352336959796	0.0013226842616581847	Preserved	Preserved	Preserved	Preserved	0	Preserved
S17-radial-oklch	radial/oklch	S17	Preserved	Preserved	3.0517578125e-07	0.0020133194762303928	0.0017454311342499488	0.0021917352336955354	0.0013216842616581848	0.002014319476230262	0.0017464311342499487	0.0021927352336959796	0.0013226842616581847	Preserved	Preserved	Preserved	Preserved	0	Preserved
S17-linear-hsl	linear/hsl	S17	Preserved	Preserved	1.52587890625e-07	0.003332217753918668	0.002106160510900428	0.002194289136864591	0.0014049051575789062	0.0033332177539187333	0.0021071605109004832	0.0021952891368650354	0.0014059051575790172	Preserved	Preserved	Preserved	Preserved	0	Preserved
S17-radial-hsl	radial/hsl	S17	Preserved	Preserved	1.52587890625e-07	0.003332217753918668	0.002106160510900428	0.002194289136864591	0.0014049051575789062	0.0033332177539187333	0.0021071605109004832	0.0021952891368650354	0.0014059051575790172	Preserved	Preserved	Preserved	Preserved	0	Preserved
S17-linear-hsv	linear/hsv	S17	Preserved	Preserved	1.52587890625e-07	0.002532066564341868	0.0018101285104324969	0.0021917352336955354	0.0013942559277425048	0.0025330665643420428	0.0018111285104325844	0.0021927352336959796	0.0013952559277426158	Preserved	Preserved	Preserved	Preserved	0	Preserved
S17-radial-hsv	radial/hsv	S17	Preserved	Preserved	1.52587890625e-07	0.002532066564341868	0.0018101285104324969	0.0021917352336955354	0.0013942559277425048	0.0025330665643420428	0.0018111285104325844	0.0021927352336959796	0.0013952559277426158	Preserved	Preserved	Preserved	Preserved	0	Preserved
S17-linear-luma	linear/luma	S17	Preserved	Violated	0.800000011920929	0.9803467451143505	0.9395979909104921	0.8	0.7593721296946407	0.003187419340447326	0.0028153380047148567	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S17-radial-luma	radial/luma	S17	Preserved	Violated	0.800000011920929	0.9803467451143505	0.9395979909104921	0.8	0.7593721296946407	0.003187419340447326	0.0028153380047148567	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S18-linear-oklch	linear/oklch	S18	Preserved	Preserved	4.57763671875e-07	0.7420594845179794	0.0019648889820594252	0.5386339146132562	0.0014838335560817262	0.7420604845179795	0.0019658889820594254	0.5386349146132563	0.001484833556081726	Preserved	Preserved	Preserved	Preserved	0	Preserved
S18-radial-oklch	radial/oklch	S18	Preserved	Preserved	4.57763671875e-07	0.7420594845179794	0.0019648889820594252	0.5386339146132562	0.0014838335560817262	0.7420604845179795	0.0019658889820594254	0.5386349146132563	0.001484833556081726	Preserved	Preserved	Preserved	Preserved	0	Preserved
S18-linear-hsl	linear/hsl	S18	Preserved	Preserved	1.52587890625e-07	0.5733109834062204	0.002357230835811688	0.5386339146132562	0.0014838335560817262	0.5733119834062205	0.0023582308358116883	0.5386349146132563	0.001484833556081726	Preserved	Preserved	Preserved	Preserved	0	Preserved
S18-radial-hsl	radial/hsl	S18	Preserved	Preserved	1.52587890625e-07	0.5733109834062204	0.002357230835811688	0.5386339146132562	0.0014838335560817262	0.5733119834062205	0.0023582308358116883	0.5386349146132563	0.001484833556081726	Preserved	Preserved	Preserved	Preserved	0	Preserved
S18-linear-hsv	linear/hsv	S18	Preserved	Preserved	1.52587890625e-07	0.5663646421473991	0.002217576667667898	0.5386339146132562	0.0014838335560817262	0.5663656421473992	0.0022185766676678983	0.5386349146132563	0.001484833556081726	Preserved	Preserved	Preserved	Preserved	0	Preserved
S18-radial-hsv	radial/hsv	S18	Preserved	Preserved	1.52587890625e-07	0.5663646421473991	0.002217576667667898	0.5386339146132562	0.0014838335560817262	0.5663656421473992	0.0022185766676678983	0.5386349146132563	0.001484833556081726	Preserved	Preserved	Preserved	Preserved	0	Preserved
S18-linear-luma	linear/luma	S18	Preserved	Violated	1.0	1.502441454998622	1.502441454998622	1.0	1.0	0.23227186278144543	0.002585326444215077	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S18-radial-luma	radial/luma	S18	Preserved	Violated	1.0	1.502441454998622	1.502441454998622	1.0	1.0	0.23227186278144543	0.002585326444215077	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S19-linear-oklch	linear/oklch	S19	Preserved	Preserved	3.0517578125e-07	0.002833105952711594	0.0022975814792395004	0.0	0.0	0.002834105952711594	0.0022985814792395006	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S19-radial-oklch	radial/oklch	S19	Preserved	Preserved	3.0517578125e-07	0.002833105952711594	0.0022975814792395004	0.0	0.0	0.002834105952711594	0.0022985814792395006	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S19-linear-hsl	linear/hsl	S19	Preserved	Preserved	1.52587890625e-07	0.007097214330532718	0.00252305257360051	0.0	0.0	0.007098214330532718	0.00252405257360051	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S19-radial-hsl	radial/hsl	S19	Preserved	Preserved	1.52587890625e-07	0.007097214330532718	0.00252305257360051	0.0	0.0	0.007098214330532718	0.00252405257360051	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S19-linear-hsv	linear/hsv	S19	Preserved	Preserved	1.52587890625e-07	0.005393711485104373	0.0024661238255007023	0.0	0.0	0.005394711485104373	0.0024671238255007024	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S19-radial-hsv	radial/hsv	S19	Preserved	Preserved	1.52587890625e-07	0.005393711485104373	0.0024661238255007023	0.0	0.0	0.005394711485104373	0.0024671238255007024	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S19-linear-luma	linear/luma	S19	Preserved	Preserved	5.960464477539063e-08	0.001310739836001295	0.0012594000500636207	0.0	0.0	0.001311739836001295	0.0012604000500636206	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S19-radial-luma	radial/luma	S19	Preserved	Preserved	5.960464477539063e-08	0.001310739836001295	0.0012594000500636207	0.0	0.0	0.001311739836001295	0.0012604000500636206	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S20-linear-oklch	linear/oklch	S20	Preserved	Preserved	3.051757815342171e-07	0.05120552175219256	0.0024339607268355663	0.0018606245858835413	0.0015475864324094868	0.05120652175219256	0.0024349607268355665	0.0018616245858839853	0.0015485864324094867	Preserved	Preserved	Preserved	Preserved	0	Preserved
S20-radial-oklch	radial/oklch	S20	Preserved	Preserved	3.051757815342171e-07	0.05120552175219256	0.0024339607268355663	0.0018606245858835413	0.0015475864324094868	0.05120652175219256	0.0024349607268355665	0.0018616245858839853	0.0015485864324094867	Preserved	Preserved	Preserved	Preserved	0	Preserved
S20-linear-hsl	linear/hsl	S20	Preserved	Preserved	1.52587890625e-07	0.014241575324992154	0.002497751324723577	0.0019876283846875786	0.0014431745045139222	0.014242575324992153	0.002498751324723969	0.0019886283846872457	0.001444174504514033	Preserved	Preserved	Preserved	Preserved	0	Preserved
S20-radial-hsl	radial/hsl	S20	Preserved	Preserved	1.52587890625e-07	0.014241575324992154	0.002497751324723577	0.0019876283846875786	0.0014431745045139222	0.014242575324992153	0.002498751324723969	0.0019886283846872457	0.001444174504514033	Preserved	Preserved	Preserved	Preserved	0	Preserved
S20-linear-hsv	linear/hsv	S20	Preserved	Preserved	1.52587890625e-07	0.014241575324992154	0.0024506936867779365	0.0019876283846875786	0.0014431745045139222	0.014242575324992153	0.0024516936867779366	0.0019886283846872457	0.001444174504514033	Preserved	Preserved	Preserved	Preserved	0	Preserved
S20-radial-hsv	radial/hsv	S20	Preserved	Preserved	1.52587890625e-07	0.014241575324992154	0.0024506936867779365	0.0019876283846875786	0.0014431745045139222	0.014242575324992153	0.0024516936867779366	0.0019886283846872457	0.001444174504514033	Preserved	Preserved	Preserved	Preserved	0	Preserved
S20-linear-luma	linear/luma	S20	Preserved	Violated	1.0	0.9356277183761843	0.8295327918200797	1.0	0.8502197310262999	0.002108132252449459	0.001932426080133575	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S20-radial-luma	radial/luma	S20	Preserved	Violated	1.0	0.9356277183761843	0.8295327918200797	1.0	0.8502197310262999	0.002108132252449459	0.001932426080133575	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S21-linear-oklch	linear/oklch	S21	Preserved	Preserved	3.0517578125e-07	1.0030522845031526	0.0006885271858345396	0.666666666666667	9.934107814135729e-09	1.0030532845031526	0.0006895271858348363	0.6666676666666668	1.0099341074810688e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S21-radial-oklch	radial/oklch	S21	Preserved	Preserved	3.0517578125e-07	1.0030522845031526	0.0006885271858345396	0.666666666666667	9.934107814135729e-09	1.0030532845031526	0.0006895271858348363	0.6666676666666668	1.0099341074810688e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S21-linear-hsl	linear/hsl	S21	Preserved	Preserved	1.52587890625e-07	0.9842720355317965	4.797061169312529e-05	0.666666666666667	9.934107814135729e-09	0.9842730355317965	4.8970611692793565e-05	0.6666676666666668	1.0099341074810688e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S21-radial-hsl	radial/hsl	S21	Preserved	Preserved	1.52587890625e-07	0.9842720355317965	4.797061169312529e-05	0.666666666666667	9.934107814135729e-09	0.9842730355317965	4.8970611692793565e-05	0.6666676666666668	1.0099341074810688e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S21-linear-hsv	linear/hsv	S21	Preserved	Preserved	1.52587890625e-07	0.9815478826587886	0.0005614935971128746	0.666666666666667	9.934107814135729e-09	0.9815488826587886	0.0005624935971132655	0.6666676666666668	1.0099341074810688e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S21-radial-hsv	radial/hsv	S21	Preserved	Preserved	1.52587890625e-07	0.9815478826587886	0.0005614935971128746	0.666666666666667	9.934107814135729e-09	0.9815488826587886	0.0005624935971132655	0.6666676666666668	1.0099341074810688e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S21-linear-luma	linear/luma	S21	Preserved	Violated	1.0	1.502441454998622	1.502441454998622	1.0	1.0	0.4269674354236833	0.0033742628011281307	1e-06	1e-06	Violated	Preserved	Preserved	Preserved	0	Violated
S21-radial-luma	radial/luma	S21	Preserved	Violated	1.0	1.502441454998622	1.502441454998622	1.0	1.0	0.4269674354236833	0.0033742628011281307	1e-06	1e-06	Violated	Preserved	Preserved	Preserved	0	Violated
S22-linear-oklch	linear/oklch	S22	Preserved	Preserved	6.103515625e-07	1.320730443721423	0.0026718077492888614	0.0	0.0	1.3207314437214228	0.0026728077492888616	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S22-radial-oklch	radial/oklch	S22	Preserved	Preserved	6.103515625e-07	1.320730443721423	0.0026718077492888614	0.0	0.0	1.3207314437214228	0.0026728077492888616	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S22-linear-hsl	linear/hsl	S22	Preserved	Preserved	3.051757815342171e-07	1.3207305582295172	0.002036240847359998	0.0	0.0	1.3207315582295172	0.002037240847359998	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S22-radial-hsl	radial/hsl	S22	Preserved	Preserved	3.051757815342171e-07	1.3207305582295172	0.002036240847359998	0.0	0.0	1.3207315582295172	0.002037240847359998	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S22-linear-hsv	linear/hsv	S22	Preserved	Preserved	3.051757815342171e-07	1.3207305582295172	0.0019431037921320967	0.0	0.0	1.3207315582295172	0.0019441037921320967	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S22-radial-hsv	radial/hsv	S22	Preserved	Preserved	3.051757815342171e-07	1.3207305582295172	0.0019431037921320967	0.0	0.0	1.3207315582295172	0.0019441037921320967	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S22-linear-luma	linear/luma	S22	Preserved	Preserved	1.1920928955078125e-07	0.0033212768816588086	0.0031234223739792805	0.0	0.0	1.502442454998622	0.003249099941227155	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S22-radial-luma	radial/luma	S22	Preserved	Preserved	1.1920928955078125e-07	0.0033212768816588086	0.0031234223739792805	0.0	0.0	1.502442454998622	0.003249099941227155	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S23-linear-oklch	linear/oklch	S23	Preserved	Preserved	3.051757815342171e-07	0.01268151932753702	0.002239254778881556	0.0017647163504186398	0.0017647154190960634	0.012682519327537042	0.002240254778881607	0.0017657163504186813	0.001765715419096105	Preserved	Preserved	Preserved	Preserved	0	Preserved
S23-radial-oklch	radial/oklch	S23	Preserved	Preserved	3.051757815342171e-07	0.01268151932753702	0.002239254778881556	0.0017647163504186398	0.0017647154190960634	0.012682519327537042	0.002240254778881607	0.0017657163504186813	0.001765715419096105	Preserved	Preserved	Preserved	Preserved	0	Preserved
S23-linear-hsl	linear/hsl	S23	Preserved	Preserved	1.7881393432617188e-07	0.010481089973633046	0.002352707001353579	0.0017647163504186398	0.0017647154190960634	0.010482089973633063	0.002353707001353628	0.0017657163504186813	0.001765715419096105	Preserved	Preserved	Preserved	Preserved	0	Preserved
S23-radial-hsl	radial/hsl	S23	Preserved	Preserved	1.7881393432617188e-07	0.010481089973633046	0.002352707001353579	0.0017647163504186398	0.0017647154190960634	0.010482089973633063	0.002353707001353628	0.0017657163504186813	0.001765715419096105	Preserved	Preserved	Preserved	Preserved	0	Preserved
S23-linear-hsv	linear/hsv	S23	Preserved	Preserved	1.52587890625e-07	0.010481090390039144	0.0023526500325181596	0.0017647163504186398	0.0017647154190960634	0.01048209039003916	0.002353650032518213	0.0017657163504186813	0.001765715419096105	Preserved	Preserved	Preserved	Preserved	0	Preserved
S23-radial-hsv	radial/hsv	S23	Preserved	Preserved	1.52587890625e-07	0.010481090390039144	0.0023526500325181596	0.0017647163504186398	0.0017647154190960634	0.01048209039003916	0.002353650032518213	0.0017657163504186813	0.001765715419096105	Preserved	Preserved	Preserved	Preserved	0	Preserved
S23-linear-luma	linear/luma	S23	Preserved	Violated	0.9900000095367432	1.4847813291175276	1.421092978992195	0.9882352941176471	0.9882352941176471	0.26662031275985987	0.002520299327040248	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S23-radial-luma	radial/luma	S23	Preserved	Violated	0.9900000095367432	1.4847813291175276	1.421092978992195	0.9882352941176471	0.9882352941176471	0.26662031275985987	0.002520299327040248	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S24-linear-oklch	linear/oklch	S24	Preserved	Preserved	3.0517578125e-07	0.319107207264078	0.0023111551286067646	0.24324326515197753	0.0013895420467154862	0.3191082072640781	0.002312155128606682	0.24324426515197753	0.001390542046715264	Preserved	Preserved	Preserved	Preserved	0	Preserved
S24-radial-oklch	radial/oklch	S24	Preserved	Preserved	3.0517578125e-07	0.319107207264078	0.0023111551286067646	0.24324326515197753	0.0013895420467154862	0.3191082072640781	0.002312155128606682	0.24324426515197753	0.001390542046715264	Preserved	Preserved	Preserved	Preserved	0	Preserved
S24-linear-hsl	linear/hsl	S24	Preserved	Preserved	3.0517578125e-07	0.40945163389616257	0.0021094507364590215	0.24324326515197753	0.0013895420467154862	0.4094526338961627	0.0021104507364588933	0.24324426515197753	0.001390542046715264	Preserved	Preserved	Preserved	Preserved	0	Preserved
S24-radial-hsl	radial/hsl	S24	Preserved	Preserved	3.0517578125e-07	0.40945163389616257	0.0021094507364590215	0.24324326515197753	0.0013895420467154862	0.4094526338961627	0.0021104507364588933	0.24324426515197753	0.001390542046715264	Preserved	Preserved	Preserved	Preserved	0	Preserved
S24-linear-hsv	linear/hsv	S24	Preserved	Preserved	3.0517578125e-07	0.3806850450534923	0.0024241233366242817	0.24324326515197753	0.0013895420467154862	0.3806860450534924	0.002425123336624156	0.24324426515197753	0.001390542046715264	Preserved	Preserved	Preserved	Preserved	0	Preserved
S24-radial-hsv	radial/hsv	S24	Preserved	Preserved	3.0517578125e-07	0.3806850450534923	0.0024241233366242817	0.24324326515197753	0.0013895420467154862	0.3806860450534924	0.002425123336624156	0.24324426515197753	0.001390542046715264	Preserved	Preserved	Preserved	Preserved	0	Preserved
S24-linear-luma	linear/luma	S24	Preserved	Violated	0.800000011920929	0.9803468483526235	0.9803467451143505	0.8	0.8	0.39028353287449535	0.003187419340447326	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S24-radial-luma	radial/luma	S24	Preserved	Violated	0.800000011920929	0.9803468483526235	0.9803467451143505	0.8	0.8	0.39028353287449535	0.003187419340447326	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
