fixture_id	pair	interval	left	right	positive_width	eligible	s_i	a_i	d_i	b_i	q_i	bounds_64_63_127_126_253	frozen_trace_equal	status
S06-radial-linear-rgb	radial/linear-rgb	11	0.35483869910240173	0.38709676265716553	true	true	64	23	47	46	93	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	12	0.38709676265716553	0.41935482621192932	true	true	32	11	23	22	45	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	13	0.41935482621192932	0.45161288976669312	true	true	64	31	63	62	125	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	14	0.45161288976669312	0.48387095332145691	true	true	64	30	61	60	121	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	15	0.48387095332145691	0.5161290168762207	true	true	64	22	45	44	89	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	16	0.5161290168762207	0.54838711023330688	true	true	64	25	51	50	101	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	17	0.54838711023330688	0.58064514398574829	true	true	64	21	43	42	85	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	18	0.58064514398574829	0.61290323734283447	true	true	64	28	57	56	113	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	19	0.61290323734283447	0.64516127109527588	true	true	64	23	47	46	93	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	20	0.64516127109527588	0.67741936445236206	true	true	32	11	23	22	45	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	21	0.67741936445236206	0.70967739820480347	true	true	64	31	63	62	125	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	22	0.70967739820480347	0.74193549156188965	true	true	64	30	61	60	121	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	23	0.74193549156188965	0.77419352531433105	true	true	64	22	45	44	89	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	24	0.77419352531433105	0.80645161867141724	true	true	64	25	51	50	101	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	25	0.80645161867141724	0.83870965242385864	true	true	64	21	43	42	85	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	26	0.83870965242385864	0.87096774578094482	true	true	64	28	57	56	113	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	27	0.87096774578094482	0.90322577953338623	true	true	64	23	47	46	93	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	28	0.90322577953338623	0.93548387289047241	true	true	32	11	23	22	45	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	29	0.93548387289047241	0.96774190664291382	true	true	64	31	63	62	125	Preserved	true	Preserved
S06-radial-linear-rgb	radial/linear-rgb	30	0.96774190664291382	1	true	true	64	30	61	60	121	Preserved	true	Preserved
S07-linear-oklab	linear/oklab	0	0	0	false	false	0	0	0	0	0	Preserved	true	Preserved
S07-linear-oklab	linear/oklab	1	0	1	true	true	64	24	49	48	97	Preserved	true	Preserved
S07-radial-oklab	radial/oklab	0	0	0	false	false	0	0	0	0	0	Preserved	true	Preserved
S07-radial-oklab	radial/oklab	1	0	1	true	true	64	24	49	48	97	Preserved	true	Preserved
S07-linear-linear-rgb	linear/linear-rgb	0	0	0	false	false	0	0	0	0	0	Preserved	true	Preserved
S07-linear-linear-rgb	linear/linear-rgb	1	0	1	true	true	64	24	49	48	97	Preserved	true	Preserved
S07-radial-linear-rgb	radial/linear-rgb	0	0	0	false	false	0	0	0	0	0	Preserved	true	Preserved
S07-radial-linear-rgb	radial/linear-rgb	1	0	1	true	true	64	24	49	48	97	Preserved	true	Preserved
S08-linear-oklab	linear/oklab	0	0	0.5	true	true	64	20	41	40	81	Preserved	true	Preserved
S08-linear-oklab	linear/oklab	1	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S08-linear-oklab	linear/oklab	2	0.5	1	true	true	1	0	1	0	1	Preserved	true	Preserved
S08-radial-oklab	radial/oklab	0	0	0.5	true	true	64	20	41	40	81	Preserved	true	Preserved
S08-radial-oklab	radial/oklab	1	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S08-radial-oklab	radial/oklab	2	0.5	1	true	true	1	0	1	0	1	Preserved	true	Preserved
S08-linear-linear-rgb	linear/linear-rgb	0	0	0.5	true	true	64	20	41	40	81	Preserved	true	Preserved
S08-linear-linear-rgb	linear/linear-rgb	1	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S08-linear-linear-rgb	linear/linear-rgb	2	0.5	1	true	true	1	0	1	0	1	Preserved	true	Preserved
S08-radial-linear-rgb	radial/linear-rgb	0	0	0.5	true	true	64	20	41	40	81	Preserved	true	Preserved
S08-radial-linear-rgb	radial/linear-rgb	1	0.5	0.5	false	false	0	0	0	0	0	Preserved	true	Preserved
S08-radial-linear-rgb	radial/linear-rgb	2	0.5	1	true	true	1	0	1	0	1	Preserved	true	Preserved
S09-linear-oklab	linear/oklab	0	0	0.3333333432674408	true	true	64	24	49	48	97	Preserved	true	Preserved
S09-linear-oklab	linear/oklab	1	0.3333333432674408	0.66666668653488159	true	true	64	14	29	28	57	Preserved	true	Preserved
S09-linear-oklab	linear/oklab	2	0.66666668653488159	1	true	true	1	0	1	0	1	Preserved	true	Preserved
S09-linear-oklab	linear/oklab	3	1	1	false	false	0	0	0	0	0	Preserved	true	Preserved
S09-radial-oklab	radial/oklab	0	0	0.3333333432674408	true	true	64	24	49	48	97	Preserved	true	Preserved
S09-radial-oklab	radial/oklab	1	0.3333333432674408	0.66666668653488159	true	true	64	14	29	28	57	Preserved	true	Preserved
S09-radial-oklab	radial/oklab	2	0.66666668653488159	1	true	true	1	0	1	0	1	Preserved	true	Preserved
S09-radial-oklab	radial/oklab	3	1	1	false	false	0	0	0	0	0	Preserved	true	Preserved
S09-linear-linear-rgb	linear/linear-rgb	0	0	0.3333333432674408	true	true	64	24	49	48	97	Preserved	true	Preserved
S09-linear-linear-rgb	linear/linear-rgb	1	0.3333333432674408	0.66666668653488159	true	true	64	12	25	24	49	Preserved	true	Preserved
S09-linear-linear-rgb	linear/linear-rgb	2	0.66666668653488159	1	true	true	1	0	1	0	1	Preserved	true	Preserved
S09-linear-linear-rgb	linear/linear-rgb	3	1	1	false	false	0	0	0	0	0	Preserved	true	Preserved
S09-radial-linear-rgb	radial/linear-rgb	0	0	0.3333333432674408	true	true	64	24	49	48	97	Preserved	true	Preserved
S09-radial-linear-rgb	radial/linear-rgb	1	0.3333333432674408	0.66666668653488159	true	true	64	12	25	24	49	Preserved	true	Preserved
S09-radial-linear-rgb	radial/linear-rgb	2	0.66666668653488159	1	true	true	1	0	1	0	1	Preserved	true	Preserved
S09-radial-linear-rgb	radial/linear-rgb	3	1	1	false	false	0	0	0	0	0	Preserved	true	Preserved
S10-linear-oklab	linear/oklab	0	0	0.1666666716337204	true	true	4	2	5	4	9	Preserved	true	Preserved
S10-linear-oklab	linear/oklab	1	0.1666666716337204	0.3333333432674408	true	true	2	1	3	2	5	Preserved	true	Preserved
S10-linear-oklab	linear/oklab	2	0.3333333432674408	0.5	true	true	8	3	7	6	13	Preserved	true	Preserved
S10-linear-oklab	linear/oklab	3	0.5	0.50000101327896118	true	true	1	0	1	0	1	Preserved	true	Preserved
S10-linear-oklab	linear/oklab	4	0.50000101327896118	0.66666734218597412	true	true	4	2	5	4	9	Preserved	true	Preserved
S10-linear-oklab	linear/oklab	5	0.66666734218597412	0.83333367109298706	true	true	2	1	3	2	5	Preserved	true	Preserved
S10-linear-oklab	linear/oklab	6	0.83333367109298706	1	true	true	8	3	7	6	13	Preserved	true	Preserved
S10-radial-oklab	radial/oklab	0	0	0.1666666716337204	true	true	4	2	5	4	9	Preserved	true	Preserved
S10-radial-oklab	radial/oklab	1	0.1666666716337204	0.3333333432674408	true	true	2	1	3	2	5	Preserved	true	Preserved
S10-radial-oklab	radial/oklab	2	0.3333333432674408	0.5	true	true	8	3	7	6	13	Preserved	true	Preserved
S10-radial-oklab	radial/oklab	3	0.5	0.50000101327896118	true	true	1	0	1	0	1	Preserved	true	Preserved
S10-radial-oklab	radial/oklab	4	0.50000101327896118	0.66666734218597412	true	true	4	2	5	4	9	Preserved	true	Preserved
S10-radial-oklab	radial/oklab	5	0.66666734218597412	0.83333367109298706	true	true	2	1	3	2	5	Preserved	true	Preserved
S10-radial-oklab	radial/oklab	6	0.83333367109298706	1	true	true	8	3	7	6	13	Preserved	true	Preserved
S10-linear-linear-rgb	linear/linear-rgb	0	0	0.1666666716337204	true	true	2	1	3	2	5	Preserved	true	Preserved
S10-linear-linear-rgb	linear/linear-rgb	1	0.1666666716337204	0.3333333432674408	true	true	2	1	3	2	5	Preserved	true	Preserved
S10-linear-linear-rgb	linear/linear-rgb	2	0.3333333432674408	0.5	true	true	8	4	9	8	17	Preserved	true	Preserved
S10-linear-linear-rgb	linear/linear-rgb	3	0.5	0.50000101327896118	true	true	2	1	3	2	5	Preserved	true	Preserved
S10-linear-linear-rgb	linear/linear-rgb	4	0.50000101327896118	0.66666734218597412	true	true	2	1	3	2	5	Preserved	true	Preserved
S10-linear-linear-rgb	linear/linear-rgb	5	0.66666734218597412	0.83333367109298706	true	true	2	1	3	2	5	Preserved	true	Preserved
S10-linear-linear-rgb	linear/linear-rgb	6	0.83333367109298706	1	true	true	8	4	9	8	17	Preserved	true	Preserved
S10-radial-linear-rgb	radial/linear-rgb	0	0	0.1666666716337204	true	true	2	1	3	2	5	Preserved	true	Preserved
S10-radial-linear-rgb	radial/linear-rgb	1	0.1666666716337204	0.3333333432674408	true	true	2	1	3	2	5	Preserved	true	Preserved
S10-radial-linear-rgb	radial/linear-rgb	2	0.3333333432674408	0.5	true	true	8	4	9	8	17	Preserved	true	Preserved
S10-radial-linear-rgb	radial/linear-rgb	3	0.5	0.50000101327896118	true	true	2	1	3	2	5	Preserved	true	Preserved
S10-radial-linear-rgb	radial/linear-rgb	4	0.50000101327896118	0.66666734218597412	true	true	2	1	3	2	5	Preserved	true	Preserved
S10-radial-linear-rgb	radial/linear-rgb	5	0.66666734218597412	0.83333367109298706	true	true	2	1	3	2	5	Preserved	true	Preserved
S10-radial-linear-rgb	radial/linear-rgb	6	0.83333367109298706	1	true	true	8	4	9	8	17	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	0	0	0.066666670143604279	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	1	0.066666670143604279	0.13333334028720856	true	true	64	16	33	32	65	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	2	0.13333334028720856	0.20000000298023224	true	true	64	26	53	52	105	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	3	0.20000000298023224	0.26666668057441711	true	true	32	15	31	30	61	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	4	0.26666668057441711	0.3333333432674408	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	5	0.3333333432674408	0.40000000596046448	true	true	64	16	33	32	65	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	6	0.40000000596046448	0.46666666865348816	true	true	64	26	53	52	105	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	7	0.46666666865348816	0.53333336114883423	true	true	32	15	31	30	61	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	8	0.53333336114883423	0.60000002384185791	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	9	0.60000002384185791	0.66666668653488159	true	true	64	16	33	32	65	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	10	0.66666668653488159	0.73333334922790527	true	true	64	26	53	52	105	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	11	0.73333334922790527	0.80000001192092896	true	true	32	15	31	30	61	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	12	0.80000001192092896	0.86666667461395264	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	13	0.86666667461395264	0.93333333730697632	true	true	64	16	33	32	65	Preserved	true	Preserved
S11-linear-oklab	linear/oklab	14	0.93333333730697632	1	true	true	64	26	53	52	105	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	0	0	0.066666670143604279	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	1	0.066666670143604279	0.13333334028720856	true	true	64	16	33	32	65	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	2	0.13333334028720856	0.20000000298023224	true	true	64	26	53	52	105	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	3	0.20000000298023224	0.26666668057441711	true	true	32	15	31	30	61	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	4	0.26666668057441711	0.3333333432674408	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	5	0.3333333432674408	0.40000000596046448	true	true	64	16	33	32	65	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	6	0.40000000596046448	0.46666666865348816	true	true	64	26	53	52	105	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	7	0.46666666865348816	0.53333336114883423	true	true	32	15	31	30	61	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	8	0.53333336114883423	0.60000002384185791	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	9	0.60000002384185791	0.66666668653488159	true	true	64	16	33	32	65	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	10	0.66666668653488159	0.73333334922790527	true	true	64	26	53	52	105	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	11	0.73333334922790527	0.80000001192092896	true	true	32	15	31	30	61	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	12	0.80000001192092896	0.86666667461395264	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	13	0.86666667461395264	0.93333333730697632	true	true	64	16	33	32	65	Preserved	true	Preserved
S11-radial-oklab	radial/oklab	14	0.93333333730697632	1	true	true	64	26	53	52	105	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	0	0	0.066666670143604279	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	1	0.066666670143604279	0.13333334028720856	true	true	64	19	39	38	77	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	2	0.13333334028720856	0.20000000298023224	true	true	64	30	61	60	121	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	3	0.20000000298023224	0.26666668057441711	true	true	64	19	39	38	77	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	4	0.26666668057441711	0.3333333432674408	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	5	0.3333333432674408	0.40000000596046448	true	true	64	19	39	38	77	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	6	0.40000000596046448	0.46666666865348816	true	true	64	30	61	60	121	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	7	0.46666666865348816	0.53333336114883423	true	true	64	19	39	38	77	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	8	0.53333336114883423	0.60000002384185791	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	9	0.60000002384185791	0.66666668653488159	true	true	64	19	39	38	77	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	10	0.66666668653488159	0.73333334922790527	true	true	64	30	61	60	121	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	11	0.73333334922790527	0.80000001192092896	true	true	64	19	39	38	77	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	12	0.80000001192092896	0.86666667461395264	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	13	0.86666667461395264	0.93333333730697632	true	true	64	19	39	38	77	Preserved	true	Preserved
S11-linear-linear-rgb	linear/linear-rgb	14	0.93333333730697632	1	true	true	64	30	61	60	121	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	0	0	0.066666670143604279	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	1	0.066666670143604279	0.13333334028720856	true	true	64	19	39	38	77	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	2	0.13333334028720856	0.20000000298023224	true	true	64	30	61	60	121	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	3	0.20000000298023224	0.26666668057441711	true	true	64	19	39	38	77	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	4	0.26666668057441711	0.3333333432674408	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	5	0.3333333432674408	0.40000000596046448	true	true	64	19	39	38	77	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	6	0.40000000596046448	0.46666666865348816	true	true	64	30	61	60	121	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	7	0.46666666865348816	0.53333336114883423	true	true	64	19	39	38	77	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	8	0.53333336114883423	0.60000002384185791	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	9	0.60000002384185791	0.66666668653488159	true	true	64	19	39	38	77	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	10	0.66666668653488159	0.73333334922790527	true	true	64	30	61	60	121	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	11	0.73333334922790527	0.80000001192092896	true	true	64	19	39	38	77	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	12	0.80000001192092896	0.86666667461395264	true	true	64	24	49	48	97	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	13	0.86666667461395264	0.93333333730697632	true	true	64	19	39	38	77	Preserved	true	Preserved
S11-radial-linear-rgb	radial/linear-rgb	14	0.93333333730697632	1	true	true	64	30	61	60	121	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	0	0	0.010989011265337467	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	1	0.010989011265337467	0.043956045061349869	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	2	0.043956045061349869	0.09890110045671463	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	3	0.09890110045671463	0.12087912112474442	true	true	16	5	11	10	21	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	4	0.12087912112474442	0.16483516991138458	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	5	0.16483516991138458	0.17582418024539948	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	6	0.17582418024539948	0.20879121124744415	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	7	0.20879121124744415	0.26373627781867981	true	true	16	5	11	10	21	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	8	0.26373627781867981	0.28571429848670959	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	9	0.28571429848670959	0.32967033982276917	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	10	0.32967033982276917	0.34065935015678406	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	11	0.34065935015678406	0.37362638115882874	true	true	16	5	11	10	21	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	12	0.37362638115882874	0.4285714328289032	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	13	0.4285714328289032	0.45054945349693298	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	14	0.45054945349693298	0.49450549483299255	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	15	0.49450549483299255	0.50549453496932983	true	true	16	5	11	10	21	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	16	0.50549453496932983	0.53846156597137451	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	17	0.53846156597137451	0.59340661764144897	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	18	0.59340661764144897	0.61538463830947876	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	19	0.61538463830947876	0.65934067964553833	true	true	16	5	11	10	21	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	20	0.65934067964553833	0.67032968997955322	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	21	0.67032968997955322	0.7032967209815979	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	22	0.7032967209815979	0.75824177265167236	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	23	0.75824177265167236	0.78021979331970215	true	true	16	5	11	10	21	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	24	0.78021979331970215	0.82417583465576172	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	25	0.82417583465576172	0.83516484498977661	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	26	0.83516484498977661	0.86813187599182129	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	27	0.86813187599182129	0.92307692766189575	true	true	16	5	11	10	21	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	28	0.92307692766189575	0.94505494832992554	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	29	0.94505494832992554	0.98901098966598511	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-linear-oklab	linear/oklab	30	0.98901098966598511	1	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	0	0	0.010989011265337467	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	1	0.010989011265337467	0.043956045061349869	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	2	0.043956045061349869	0.09890110045671463	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	3	0.09890110045671463	0.12087912112474442	true	true	16	5	11	10	21	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	4	0.12087912112474442	0.16483516991138458	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	5	0.16483516991138458	0.17582418024539948	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	6	0.17582418024539948	0.20879121124744415	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	7	0.20879121124744415	0.26373627781867981	true	true	16	5	11	10	21	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	8	0.26373627781867981	0.28571429848670959	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	9	0.28571429848670959	0.32967033982276917	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	10	0.32967033982276917	0.34065935015678406	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	11	0.34065935015678406	0.37362638115882874	true	true	16	5	11	10	21	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	12	0.37362638115882874	0.4285714328289032	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	13	0.4285714328289032	0.45054945349693298	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	14	0.45054945349693298	0.49450549483299255	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	15	0.49450549483299255	0.50549453496932983	true	true	16	5	11	10	21	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	16	0.50549453496932983	0.53846156597137451	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	17	0.53846156597137451	0.59340661764144897	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	18	0.59340661764144897	0.61538463830947876	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	19	0.61538463830947876	0.65934067964553833	true	true	16	5	11	10	21	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	20	0.65934067964553833	0.67032968997955322	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	21	0.67032968997955322	0.7032967209815979	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	22	0.7032967209815979	0.75824177265167236	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	23	0.75824177265167236	0.78021979331970215	true	true	16	5	11	10	21	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	24	0.78021979331970215	0.82417583465576172	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	25	0.82417583465576172	0.83516484498977661	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	26	0.83516484498977661	0.86813187599182129	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	27	0.86813187599182129	0.92307692766189575	true	true	16	5	11	10	21	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	28	0.92307692766189575	0.94505494832992554	true	true	4	3	7	6	13	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	29	0.94505494832992554	0.98901098966598511	true	true	32	10	21	20	41	Preserved	true	Preserved
S12-radial-oklab	radial/oklab	30	0.98901098966598511	1	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	0	0	0.010989011265337467	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	1	0.010989011265337467	0.043956045061349869	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	2	0.043956045061349869	0.09890110045671463	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	3	0.09890110045671463	0.12087912112474442	true	true	64	14	29	28	57	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	4	0.12087912112474442	0.16483516991138458	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	5	0.16483516991138458	0.17582418024539948	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	6	0.17582418024539948	0.20879121124744415	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	7	0.20879121124744415	0.26373627781867981	true	true	64	14	29	28	57	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	8	0.26373627781867981	0.28571429848670959	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	9	0.28571429848670959	0.32967033982276917	true	true	64	13	27	26	53	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	10	0.32967033982276917	0.34065935015678406	true	true	2	1	3	2	5	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	11	0.34065935015678406	0.37362638115882874	true	true	64	14	29	28	57	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	12	0.37362638115882874	0.4285714328289032	true	true	16	6	13	12	25	Preserved	true	Preserved
S12-linear-linear-rgb	linear/linear-rgb	13	0.4285714328289032	0.45054945349693298	true	true	64	13	27	26	53	Preserved	true	Preserved
