fixture_id	pair	mask_pixels	mask_sha256	V_raster_max	candidate_raster_max	V_raster_p95	candidate_raster_p95	byte_slack	status
S16-radial-hsv	radial/hsv	7360	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	0.00784313725490196	0.00784313725490196	0.0039215686274509665	0.0039215686274509665	0.00392156862745098	Preserved
S16-linear-luma	linear/luma	7360	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	0.16470588235294126	0.16470588235294126	0.0039215686274509665	0.0039215686274509665	0.00392156862745098	Preserved
S16-radial-luma	radial/luma	7360	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	0.005228758169934622	0.005228758169934622	0.0039215686274509665	0.0039215686274509665	0.00392156862745098	Preserved
S17-linear-oklch	linear/oklch	31752	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	0.005936178392925803	0.005936178392925803	0.005074971164936604	0.005074971164936604	0.00392156862745098	Preserved
S17-radial-oklch	radial/oklch	31752	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	0.006120722798923506	0.006120722798923506	0.004982698961937704	0.004982698961937704	0.00392156862745098	Preserved
S17-linear-hsl	linear/hsl	31752	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	0.005936178392925803	0.005936178392925803	0.004736639753940813	0.004736639753940813	0.00392156862745098	Preserved
S17-radial-hsl	radial/hsl	31752	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	0.006197616301422529	0.006197616301422529	0.004844290657439465	0.004844290657439465	0.00392156862745098	Preserved
S17-linear-hsv	linear/hsv	31752	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	0.005890042291426312	0.005890042291426312	0.004951941560938089	0.004951941560938089	0.00392156862745098	Preserved
S17-radial-hsv	radial/hsv	31752	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	0.006274509803921566	0.006274509803921566	0.004936562860438282	0.004936562860438282	0.00392156862745098	Preserved
S17-linear-luma	linear/luma	31752	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	0.005259515570934292	0.8	0.0039215686274509665	0.7725490196078432	0.00392156862745098	Violated
S17-radial-luma	radial/luma	31752	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	0.005259515570934348	0.8	0.0039215686274509665	0.7686274509803921	0.00392156862745098	Violated
S18-linear-oklch	linear/oklch	8208	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	0.5098039215686274	0.5098039215686274	0.0	0.0	0.00392156862745098	Preserved
S18-radial-oklch	radial/oklch	8208	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	0.5372549019607843	0.5372549019607843	0.0	0.0	0.00392156862745098	Preserved
S18-linear-hsl	linear/hsl	8208	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	0.5686274509803921	0.5686274509803921	0.0	0.0	0.00392156862745098	Preserved
S18-radial-hsl	radial/hsl	8208	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	0.5450980392156863	0.5450980392156863	0.0	0.0	0.00392156862745098	Preserved
S18-linear-hsv	linear/hsv	8208	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	0.5607843137254902	0.5607843137254902	0.0	0.0	0.00392156862745098	Preserved
S18-radial-hsv	radial/hsv	8208	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	0.5411764705882353	0.5411764705882353	0.0	0.0	0.00392156862745098	Preserved
S18-linear-luma	linear/luma	8208	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	0.1215686274509804	1.0	0.0	0.03137254901960784	0.00392156862745098	Violated
S18-radial-luma	radial/luma	8208	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	0.12941176470588245	1.0	0.0	0.596078431372549	0.00392156862745098	Violated
S19-linear-oklch	linear/oklch	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S19-radial-oklch	radial/oklch	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S19-linear-hsl	linear/hsl	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S19-radial-hsl	radial/hsl	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S19-linear-hsv	linear/hsv	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S19-radial-hsv	radial/hsv	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S19-linear-luma	linear/luma	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S19-radial-luma	radial/luma	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S20-linear-oklch	linear/oklch	1920	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	0.03529411764705882	0.03529411764705882	0.004336793540945794	0.004336793540945794	0.00392156862745098	Preserved
S20-radial-oklch	radial/oklch	1920	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	0.027450980392156862	0.027450980392156862	0.0039215686274510775	0.0039215686274510775	0.00392156862745098	Preserved
S20-linear-hsl	linear/hsl	1920	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	0.0117647058823529	0.0117647058823529	0.004106113033448711	0.004106113033448711	0.00392156862745098	Preserved
S20-radial-hsl	radial/hsl	1920	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	0.007843137254901933	0.007843137254901933	0.003921568627451022	0.003921568627451022	0.00392156862745098	Preserved
S20-linear-hsv	linear/hsv	1920	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	0.0117647058823529	0.0117647058823529	0.004367550941945353	0.004367550941945353	0.00392156862745098	Preserved
S20-radial-hsv	radial/hsv	1920	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	0.007843137254901933	0.007843137254901933	0.003921568627451022	0.003921568627451022	0.00392156862745098	Preserved
S20-linear-luma	linear/luma	1920	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	0.0039215686274510775	0.8941176470588236	0.0039215686274509665	0.7176470588235294	0.00392156862745098	Violated
S20-radial-luma	radial/luma	1920	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	0.0039215686274510775	0.7176470588235294	0.0039215686274509665	0.15294117647058825	0.00392156862745098	Violated
S21-linear-oklch	linear/oklch	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S21-radial-oklch	radial/oklch	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S21-linear-hsl	linear/hsl	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S21-radial-hsl	radial/hsl	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S21-linear-hsv	linear/hsv	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S21-radial-hsv	radial/hsv	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S21-linear-luma	linear/luma	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S21-radial-luma	radial/luma	0	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S22-linear-oklch	linear/oklch	7641	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	0.9294117647058824	0.9294117647058824	0.0039215686274510775	0.0039215686274510775	0.00392156862745098	Preserved
S22-radial-oklch	radial/oklch	7641	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	0.5333333333333333	0.5333333333333333	0.0039215686274509665	0.0039215686274509665	0.00392156862745098	Preserved
S22-linear-hsl	linear/hsl	7641	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	0.9333333333333333	0.9333333333333333	0.003921568627451022	0.003921568627451022	0.00392156862745098	Preserved
S22-radial-hsl	radial/hsl	7641	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	0.5372549019607844	0.5372549019607844	0.0039215686274509665	0.0039215686274509665	0.00392156862745098	Preserved
S22-linear-hsv	linear/hsv	7641	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	0.9333333333333333	0.9333333333333333	0.003921568627451022	0.003921568627451022	0.00392156862745098	Preserved
S22-radial-hsv	radial/hsv	7641	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	0.5372549019607844	0.5372549019607844	0.0039215686274509665	0.0039215686274509665	0.00392156862745098	Preserved
S22-linear-luma	linear/luma	7641	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	0.807843137254902	0.807843137254902	0.0039215686274509665	0.0039215686274509665	0.00392156862745098	Preserved
S22-radial-luma	radial/luma	7641	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	0.46274509803921565	0.46274509803921565	0.0039215686274509665	0.0039215686274509665	0.00392156862745098	Preserved
S23-linear-oklch	linear/oklch	13440	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	Preserved
S23-radial-oklch	radial/oklch	13440	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S23-linear-hsl	linear/hsl	13440	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	Preserved
S23-radial-hsl	radial/hsl	13440	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S23-linear-hsv	linear/hsv	13440	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	Preserved
S23-radial-hsv	radial/hsv	13440	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	0.0	0.0	0.0	0.0	0.00392156862745098	Preserved
S23-linear-luma	linear/luma	13440	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	0.007843137254902044	0.9882352941176471	0.0039215686274509665	0.9882352941176471	0.00392156862745098	Violated
S23-radial-luma	radial/luma	13440	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	0.0	0.9882352941176471	0.0	0.9882352941176471	0.00392156862745098	Violated
S24-linear-oklch	linear/oklch	9246	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	0.23926182237600924	0.23926182237600924	0.0	0.0	0.00392156862745098	Preserved
S24-radial-oklch	radial/oklch	9246	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	0.2740638216070742	0.2740638216070742	0.0	0.0	0.00392156862745098	Preserved
S24-linear-hsl	linear/hsl	9246	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	0.2964244521337947	0.2964244521337947	0.0	0.0	0.00392156862745098	Preserved
S24-radial-hsl	radial/hsl	9246	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	0.35000384467512496	0.35000384467512496	0.0	0.0	0.00392156862745098	Preserved
S24-linear-hsv	linear/hsv	9246	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	0.27354094579008076	0.27354094579008076	0.0	0.0	0.00392156862745098	Preserved
S24-radial-hsv	radial/hsv	9246	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	0.3166320645905421	0.3166320645905421	0.0	0.0	0.00392156862745098	Preserved
S24-linear-luma	linear/luma	9246	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	0.19999999999999996	0.8	0.0	0.5568627450980392	0.00392156862745098	Violated
S24-radial-luma	radial/luma	9246	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	0.22352941176470587	0.8	0.0	0.8	0.00392156862745098	Violated
