# base_commit	e5d0ca402a21ae19ad2dfab64ad0b5960623bd6b
path	bytes	git_blob_sha1	sha256	grupo	motivo
00_nucleo/diagnosticos/p1333-cli-reverse.json	1704464	1e828e85ff86a0b79943bdcc957c0ee530edd184	b38bce28e791751e60cf2a8b7c4cd32924ab425e1c13d45ab239c2ff9c77d83d	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-final-build.json	1737649	6005b784dbe556ae2ec3bfd6e0173d89f086c9ad	5c23522568ef20a1377626d6ee5e1b14fcc6271a0e149e20eb87d8a46fb89a6c	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-final-diff-check-r1.json	1702670	0ad6a21b0d1963d93dc71e9d194f52a44b896266	c1ec88e5f96040f02dfc877f446ea1af1b3c02e9179e15e2eca54add9de95fbd	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-final-diff-check.json	1701641	5c19d4b72ed49698f2b858f3f09d6996ea8a2dd4	b75f51b6fda3951716c56c219ff202d3963a159fca67f81923d96dd4052ac225	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-final-fmt-r1.json	1702913	a3bae45033a16471a1010557662c44515bf5748e	b9918b767d1897de30eb317841845b9c8092e9e1c4ac30fa43e3195e3fdf7af1	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-final-fmt.json	1702681	48814462b6bb0a98740a8f0131d693f1444a5cd4	480ab8093523183eed348af56e6689c7a5009e5a8623e2e3daea89efa7a63e74	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-final-lineage-lint-r1.json	1702926	e1f0357f2ebc525d999710b7d62b0f74fa7c9d1f	e50c9f631ada4ee7471695156686f2f4a4346642e534c42325912f8c2e4f9bbb	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-final-lineage-lint.json	1701836	2d560ac53434f244ccafdd21004f4072203ef6a7	b707aa0fceaaed3114ea2daafc7012244ecbef20a683ec6fa0f3f8836013043b	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-final-lineage-r1.json	1703041	5fd8ac2a5983decc459d188a55b7422d6c858485	8e26d55b2b1a8756e9dafbe9e65e047eb65ebaff13b1a906ac50d330da25ecf5	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-final-lineage.json	1701958	1bba6536e82fd45ce5350f7e955d0d7a670e1201	ad13868e7738f1dc1ff81a50d7f80d29a7915dabb42f5fe7bae26b16ab78ffa8	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-final-lint-r1.json	1992254	5fd96f8aa531f8fd087a08528ec7ccfaab561c55	fe658d2b60b4b86f9ae72b648abffc07245718184969ff26204d5fac4ce55955	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-final-lint.json	1991221	bcaf50fba5483d8d5ad37bcc906a508a14f2398d	9e42318b3192faa6e4b725a22f477e22e7500cc6f800ee1cf2bd4342dd8bfa12	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-lint-comparison.json	2100021	d41a937599f7f45175ab9af7166796e1dc92b073	51e71d9fea71091a6b2ffeb2727a5335e61454c10f1ba3a9835e9d78191084ec	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-preflight-ownership.json	1655778	a27851b810012fcc1c0e613befbc05279a012255	cfed73fe2a9c638feef6959301cb8fa32e466bae3e262a64a743fc2926b1d31a	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-preflight.json	1944707	41d28d3f45b520ea0fcef6d2462183028df64ea4	1b04148222e6f7e03a848beb808b79b477bdb01e2dcc466dab9d05083ec0dfec	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-target-capacity.json	1655962	9570d445b4c22f5a2297d7cfc22e4a2c5f6a2b1e	f016dfac9080e84e0076ee4689a5240bb579086ee2023c33089bfbe683428b50	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-target-free.json	1656231	d3a080e30c42f93f4351ed210b50dcf27c1f7eaf	c2e1d083130f9dd4f730cfb17fe4f424a7f395aa71c1b526b30ca86624ab009f	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-test-integration.json	1680286	1e94c364adf46e3f0b9afa7d4a710100f2eef6c3	b79ec811edd8f702477700ff3a5de24f68493dc219b7571c0f853f15bfa1b122	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-unit-green-final.json	1931503	917a2eb8619094e03091302f85b1c7c44cc4a0c1	98bdabd6a1a001f12a50eac8e0214cfa93cafe2ef88dff0d844668c6e012b0e4	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-unit-green.json	1930197	f0ac442487bbb18b91acc4bd14a90f93d3cf496f	2f080742bc32582b602bca0cb3332fa416e30e77aa3bb947e31948c1004f2c6f	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-unit-red.json	1931455	ab19392763734eca9569271aca920dd64de96620	ba33d5af68a0ad0240d4b716bbf4c222b44d032ca6bdb6842da1a96cf2c89a5b	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1333-workspace-tests.json	2511331	d5f88a3597c51b063180967f84b6d7d2cb126f7d	182477f1ec48eb2a3a8e32eff05cbe843815e6f485afca58de29146d25acc3b8	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-ab-cli-normal.json	1741386	e9b0947328170b7c8472ff980cd3fb31e3db5798	eeb317721dfe2ecc103a85e30992913dc11498c6eca41326e511c0772e804840	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-ab-cli-repeat.json	1741386	25bb8e56ce1aa85ce29e418dc030fd4c04a960d9	669e134d67bdd359ba9402d256bd681f0c92d07aea7e9ee877dd1024eeb3c68c	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-ab-cli-reverse.json	1741387	2d1c719fae978d315a34874bfff16d45df2a8e66	7028d7f3cc0a05f532abe8f4319db289ff1653f487579d7d6b00716bce5b014a	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-baseline.json	2689468	243e05c97ad9b1dae5704fd1f8496fe0ca84452a	6643993d43b905e878095c722c99019c5f98cdd724cddfc3b90961153b205819	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-cli-normal.json	1782134	b13d56491f824f5c83bead71903073078378c063	68096b54ef82b6061c886deccfb53172cdb9831876e53f81cae14d64f887a46b	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-cli-repeat.json	1781983	3354e706ec69d97c58553fe6d085168e35207439	e22b97451e5dce104992967bb4b4f78e66c0588a4b67b305861720734fd6a694	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-cli-reverse.json	1781933	ac9f63a56b660ef8bd805674f9bce299c3e3a5c2	9c0dddd41ec0a816293f6afcc8bce3cab3c445fdae112ee7ebc7801a0a598525	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-closure.json	1101468	73436a1394d2a04f5301ac69c917f6004114a0c8	4eda2f0d1ad7598471c088773c180f63ed453d88e5e2fb99e96d3ae84f63ade8	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-cross-cli-normal.json	1781664	2214be292a3857e947609c19b078e66d39d065db	47cafc0f55bcc1a8e4e46dadfdfc7f36e8966fabe669fbbff47334f18135cbb5	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-cross-cli-repeat.json	1781606	9e1ecef44ac7733781a17ae61dcc1ff36c936f35	0addd080d2d52225f3715384ac28f91703d1ecedcaa1dcb90669e68f89ed24bc	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-cross-cli-reverse.json	1781725	eb0390e0f0c468ff156d9db7b0de27a894fc2a66	61956a586a14da34cc04527956f8eea83f9fb2d12ff2c7caeb8e807ccc498372	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-final-build.json	1815278	5241cc2fe872f0f4bdf5a338611b4d375f0dc0d0	ad38b1b74a1ca703aaee2454ebe48429e6c6e0aa6c804565263a0ad199278488	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-final-diff-check.json	1780009	e9264f1080dd6ea435bb591ba3160ab9ff8d8ab3	cf69a484bc420b7164924ae6bc10ee32580d357f6881864658fe4f39088f72bc	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-final-fmt.json	1780139	134759c33c3bf7f63e7376f00148f013c5e7d86e	2831d41f9cc36fea562664b8992f3107deed5ce6d984210366510ba0dc97254b	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-final-lineage-lint.json	1780204	cbdcd3a3e045133585f326c5d11d265fc103eaa3	1bb375f48c594ae43c6c86e2902bec1111fdb515fcda76735a4877048c14ba93	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-final-lineage.json	1781665	6a4830c0c2ba91bf90c948718d930485295ff185	21876ab46f26fe1791e7598473ef76a73617e441b5884a02ee93aa0d1a90db4b	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-final-lint.json	2069535	47ef60dddfd3dd89c30c3b744993e2cb83774895	620c41c8599548b840104e8f2b3d4ecc1c31686451de655c7f0efb9ea187b3b6	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-preflight-all.json	2016013	687a4c310cb65ca87975c262c220bd1648b2688a	a9caa9ab4f24201e220060fc7bbee074ef44e4bc78e0719c6ac23511ff470a2c	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-preflight.json	1726201	0e79f1af9dac0ec3fb47be6e7b8c31bdc7eb87ee	eb5c372c86207afe79cddde23ff7cd67cad2c2a03a4a09f20fb27c40f1675ccf	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-target-capacity.json	1727319	3801228c84f8a4dc067a3c7d68871f767f136c39	a25c17a6f0d7a3d4e457383da6b8970719bb3ffc560d3ebb36a99659ae665e21	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-target-free.json	1727007	d2cb16483c4a0cf6a1d0a72fd1fcd1ecc26c025b	d41c198b23244fbc855e70fbd33a9c024194d34e7fc9e28f862db64c8bd45adf	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-test-integration-r1.json	1777516	3598bff94713930a0853268acf481f9c6180371b	bd00a92dac80e894e49be19d476b6e098bb50c91518feca474aa02401a9268eb	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-test-integration.json	1753944	419009749e0774f924c024e6d5e9b3ea44ad1d91	b2c3a51b136ca7eb47fad1dce99399ca80476defb0bbb2f9ebd5d642e06be9f2	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-unit-green.json	2028592	ad31cebbf97edafb27e123465e9dfd0b8c17c1da	5429f21f7a83b10a7a47c8606ebc4ea0cf075ac6fc97ea746e42c6c86a29a733	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-unit-red-r1.json	2028576	9aa0bec734b098637befa403feecb423b92955fd	8b1f6687fa1e0a934b12176f70afd08faaa6eb1f68ab6fa34b34f0d17a377799	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-unit-red.json	1996976	8ad22a504739babdf82ad732c6022220cbf765c0	ff7fe2a4c528aab97fb94ccd5fed7b4bc28e38184bbb27300598e6dcb8876e6a	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1334-workspace-tests.json	2593155	19252cbc9c6745d147a954f01d03eba7279276e5	e6cdf31cf9bd0a23f11836896a8f673763d63a6c237fa0053d2517a7a0f01d5f	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-aggregate-r1.json	1806657	a0b009013ff03bc7ac28da03085f04af97674bc5	1cb3ce7aee1c17a7f6722841a344a2fc8af0541376774adbc3cf3cc1da85aac4	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-aggregate.json	1806044	db1cf94afc1eac13923628049c7c3da48b3b0ccd	96450fecb278fef55787786ddf09f6df252dbdfa85ca12ee30fc1e14a66e523f	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-baseline.json	1605663	190b0421407a2ad64b8a96c104b211fa955d8366	0ec240607d173acd513a21d2728c66a1e514f3ad294b88bad60f3fdc8e984254	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-build.json	1819250	821f94c7ea8716e1b3d45f2d0839eb567d3c592e	6050159267586726d4289504dfc08432646ab9b3ac2780bea1c20377557fd341	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-classification-owner-ledger-r1.tsv	5150222	94a36a0aea8813344b20d488c90c913fb6f55853	b83629920074b8142fa89392aba6af4be027e03b2c20f5a251c4af59d3f93204	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-classification-owner-ledger.tsv	5150222	94a36a0aea8813344b20d488c90c913fb6f55853	b83629920074b8142fa89392aba6af4be027e03b2c20f5a251c4af59d3f93204	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-classification-preservation-freeze-r2.json	2285432	c8c7aed4c7fc80d9928dcabd018e1f6db1974236	e3cf71c86ff7eced210a8d557a2acd586777e6967ea8e6fb06f8e4298ae1dcec	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-classification-preservation-freeze-r3.json	2393231	8372f1fb2ac9ea0b53742ab4b5f4310019bb8ef9	264095c942cfb8fd9240a13d0aea01ff0d3deb6990403c648ff57618f52831a6	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-classification-preservation-freeze.json	1943286	22995b402a66dde662976437fa49543888d6fc49	ae6e5cdff265464180410977c3b1ebb6e8cfffab24c7c5737974b98b2f48d298	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-classification-preservation-reconciliation.json	3092289	c5651356893067e45d4c26b7e99b4f0843c2a01f	7e78d2d712f2218595b2d44a758f01a44560298371c7f7b1dd96c81af1fd9ba6	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-classification-principal-owner-ledger.tsv	5108526	332a30e4f1125c41c1f6c7fe95a1dd35e4248c6f	b7aae9dcfcec744ebee25bbca0f221736081f3f377cec6a81d4a5e675c11a4a5	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-classification-principal-transitions.tsv	5029002	d600100cd6676acf1ca2a5418dc139807f598cfc	9790b51f87130485a9343253957d694e5688cbb433586ef61a0d56ddc22d5e23	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-classification-supplemental-transitions-final-r1.tsv	1208918	915fcb7b0fff92d8f9e5b9152bc5bb2786a46920	cc1e90868e949f4bfb7550fcf527f6ca2d445b4f9e38a3e6c36226d7e065b34c	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-classification-supplemental-transitions.tsv	1208438	1e2a826c68cd7a456810a0c339a31aa1cfe9a617	f2a356784e5ce09cb49652cc7eb7dc9e011dc3c8178033a0b2a0deceb36a1313	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-classification-transitions-r1.tsv	5123382	284b1ba8daadb94dfbdc1dd78b4f8f5b228ee2f9	510bd3016a5be686ae5cb3aa70284b89d534e1f8587204f6a3eeb0feabc3da78	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-classification-transitions.tsv	5123382	284b1ba8daadb94dfbdc1dd78b4f8f5b228ee2f9	510bd3016a5be686ae5cb3aa70284b89d534e1f8587204f6a3eeb0feabc3da78	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-cli-capability-overlay.json	1804940	f45f339decef98499c2ce59ab9f24e49fcb3e735	471e43204df06b31f51b897207c02e435a79ae4be6b55529b743ad65e2913259	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-closure.json	1823075	e4b55b9511e6178f10b438f859a00fd4351bbd9e	624c5784b8977f4a3fc36c0215f7822c383588520580b33b80ea055457cebd1d	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-diff-check.json	1785054	f38dc843b0a02dd7138bbef0140f7983c0ae447f	6a3156b826c7751398d4841c4c7d7eeda042638e133a349133242919961516ed	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-fmt.json	1785034	ee71450badfb289032ea54fe93d1c80220a38bf5	d7cd4bd76cdeffc521fe38c5f05663eba53f96ee6c880ed15b74512a73342239	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-inventory-crystalline-default.json	3309219	2663cc797bf218b57145144fb315efb279326663	c4edacc6b3b648a23fbf31062b49de412f14f7412aac32f335b0c3a57877a18a	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-inventory-crystalline-html.json	3361260	e84ff6ba090302f4a8cc3e673158044c63416c14	ce23cb92ec3c109377bcd3074e9bc7d2f2a0704e112d9f39f2708024e8e3c874	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-inventory-observables-crystalline-default.json	5444858	225a276149a7d284b8315e92e4bab643ff8f815d	1900e99db9d618400d83891082f9d4f6c907d944e857df63fb92a327e095bec3	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-inventory-observables-crystalline-html.json	5710683	288c5a5c79d930f3b66906ecc45a97681849f768	2b097162ee9a5c3acf73c2c8e22c7b75597591829ec0b3eb6d0588ffcb9f29e6	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-inventory-observables-vanilla-default.json	5392382	7d4b76efb5dc36abcee5e7bbe6c97dc5c8814ed4	586ff66bc6c86851f28c81b18659841a9cc6e83a4b3b8ff4426c6ef0850dce00	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-inventory-observables-vanilla-html.json	5705275	dd0c52a0432987229f832b352bb4f272588651fb	98d8774bc43c07556478c0c03ff7a3ee0e4e476bc331e619918e6a1908a2d9a0	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-inventory-reconciliation.json	5993931	fe5a2aeac764f284e64f2e2ebe12bd0856ffb004	368226df91a44f44149f2755086cf09d4df3398b2d884b92371d4e287a9a6cfa	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-inventory-vanilla-default.json	3817195	6991c9dd273aacd8696b76d368a3d5463739d366	5e062810763aea5f31a6830c0da955e66cb29178e6d3f1860dc6f5cee95d93c1	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-inventory-vanilla-html.json	8070545	27c6b26a00ea8cab6081c47414e0c9e6c9c4d77d	71940383cf96f4f9850e8dbfa99b618039612aa40b9406f0ade18a08709d543d	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-inventory-vanilla-structural-input-default.json	1258341	29b3f54f3ed10d87b430c305a211ab9f07aec138	2f70d832f2b24f8c8eae8ffb15dd1e2770c667b9bfb24fcadefdcad43b4cfb27	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-inventory-vanilla-structural-input-html.json	3271364	601b55f707154ba4c581a00fcc4a246469a73c8b	2ef941beab9ef3e2859de83c8bcfadc7a4482af417db23029b1bec0997f22c61	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-lineage.json	1785306	5ca2eaeae737c638a4ae7788c264162d595c915b	f5f33f89b2f88216c67979c36467115086cc14b90a101dd6b9cd5b606e56b4bc	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-lint.json	2074683	0b1eb12eda54cfc7d2315b893145e6cc2ee4c3a3	ae088fb5e068fec69befe89c1a42b5eeb15f8b29a2fd830a37cd629d8152f071	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-location-control.json	1889260	326e5250e4ef6f4604e43b31209b6d150b35ad05	d504ec27a52d3063404993d4356d0e1987247e8d7f149bef4d0899ddf2f75047	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-math-controls-r1.json	1847973	6fcbc5a4e9c94a6d5578ae3f288da0d69bf5abfd	54bf7d33884aab01063bc32d0726a1f7f9d3a8351c7121c6c9a9a22c6766b0cf	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-math-controls.json	1967588	ac57ed11140b8f8057366ef66ef0415739f2f609	a3258158dbb07448e8d580def7cfa476610e8ec27ad3e79a56f1479c1f2b0e9b	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-matrix-normal.json	72001065	e3d4ae028012f8876a482c860a3e2301d52c82c8	148a31137b459fa10972a4d7479e0654e2f189f1d0f9673b8d15b0deffd3cf5e	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-matrix-repeat.json	72010651	c2aa2fc6062f6182a7287c439d365fdf587fc7d0	d95638f91bd0b13245c4bcd49efbc46cc9c336912da13bafdf0c36b9c55072be	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-matrix-reverse.json	72066322	d2566b361fd4fa18b3f23f589242b46c62001246	d4b9af3923e645609bb06e958ae3a4f5835274d695b627ad8304e9e128cbd188	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-probe-catalog.json	1860787	96618eab350995a3aedd6c29fab3de4f1d904843	988bab4e5a88e400db2533f1db8a428328f1a5fcec51d4415ea171d20d5832d8	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-cases-r2.json	4518918	75dfe5b33ec3702abbceb88e96560f2fea1bbeb7	bccc2b4ab11c4ec6a9944cb0df467d01bf99e61b1d04599fbde5098395bd5ed7	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-cases.json	4327993	7295b23012767d507fa710139f18c5f434ef21d0	57cf2571a62703a809caab4b33332a843b013711aaabe83ae6c2191860e6753d	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-focal-command.json	1789640	e941aac3c577eea9c17267ee2ba84430b18bd345	72c770ed5af2c64d227bc5bbb875b933dba21998775fc80022d4396bc4509567	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-focal-r2-command.json	1790875	c741b8ebadb0b7195ef4a50d4ebf357d79a7181f	1480067d445365b3f03a9a406083323b011a6e883c4b94f9dde8896d737199e8	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-focal-r2.json	1867386	afc110475dd7389c49a2b9bea2c03ac226dff670	a33fdbe948a7a68806e48a1457f205688bbcca6d70ec2dd59ffc259d812edc0f	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-focal-r3-command.json	1792959	fbaa9cf8ba29908a2bf263ff9cb6d5d6e222b1d5	f8d9a803806686dd66dd37b0dc991f07fc97839e5ed6f96e32ae66185dc4a4a0	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-focal-r3.json	1880675	40fa2437a65322094655db8b4fe1a3a874d156b0	0936d3866a314f3e394ba6c1a3bb4f5e0b7a9416e158e9089be2389276985eac	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-focal.json	1864520	fdd57e2b9890f4793501a535bc202e1f5414129a	e6f9b1f738b472dac596fe342c0ee697846b6a34e9d8e06a66624cfa94154229	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-freeze-r2.json	1865949	84bf40f1d34f0a135580ab55eb1696744cc109fc	0bf8a2e87c2904ab79644955ba7d4d76e918549f134eda0cf48ffad7d69bd445	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-freeze-r3.json	1866241	f5352e48aa33fdd99ae843b5cf0a84008a401877	42b86d31f461d1a3193d279f653c466468e1da3ffb40f6253354d4016d012891	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-freeze.json	1864896	cd878f5901cc8c6f28deed6b10957274752ff92a	57314ad6c2c4bd3114528cc117d611590eb7031f7828886de0040d6dba48cd57	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json	18628943	fb65ead1fedd3ea5838f1c0440e749b5d49f389b	1ceb634fcb0211935e8125d6825d4f7a018ba2c4f2e129ded73bba483fdcddbb	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-repeat-r3.json	18630556	8399e5a0fda3ab26f7e30be3c8c280b118e8b4cc	9a526eb7f5c188dd47bd7fc2f4b747bad345c29a56d731a98181247a3fb74840	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-reverse-r3.json	18645350	9916b5cdd68531036b6f6212bd21799f0f962c0e	323fd12ac30fac9451cc7125b87e4e4c4cce27dd876d4a2f9dbe13c3c457c7c1	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-sentinels-setup-r1.json	1788663	6c35d156ff4f405563dde47975e6d7b0468e54b3	f0c9c9551a99630edcbbc1003fe798ab736614fd953ccc61553f7f6bffd0fae2	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-target-copy.json	1784282	7a987a2ecd10e1fd8167fb7bf4d4b2cd3d43b33f	4010b31ee639c198feeb43cd74359b749172cf386293f236462ded5180b92fe6	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-transversal-command.json	1799903	74d109e8683cc5adb826e89bf12203a635291fa3	c70bc2e5a82bbac7e261a91bcfb89be67e65592918b00ca048ceeabc0c59cfb0	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-transversal-focal-command.json	1793455	032d4e51eec4385594af21053fcffbb4258eca13	cbdce605b99c1386956758337b641761739a73bdc1c2dd4caa296232ab233ddd	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-transversal-focal-r1-command.json	1794345	bbafcc0a6534816ebbbd360837b534e6b670a565	00f7ff5bcd5d5499ade514022470af0c06aec752e75a9f5393d0590013bb5cd5	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-transversal-focal-r1.json	1864234	1628cf395e64ed5a3f49a5f9ed4778cde033a705	84400a2267550cbec0686ededce591c1ef6aa3d83dceece45af0a48470342234	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-transversal-focal-r3-command.json	1796346	d65edfd3fbe75c3ffa5db719398e7d54d3bbed5c	d46c4f1fd8a43d9676dab26caf29185e74a0c1ba47f88c8afbc22d7a8b11f87a	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-transversal-focal-r3.json	1845755	19f5849494e99a0c9ffc8618e2fc4f44868163e1	82b86222778484d22faabe6a1aa40d338e2fc1b537fb8c52cdde5ea9959c8439	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-transversal-focal.json	1863357	6c6791bff17a445a4592beb3e319e2b958d6d357	91f30473e373ee54c10dc452a56c646a263b680125471eda37fd9996345c120e	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-transversal-freeze-r1.json	1843707	de599705f404aeb7f556abd131f089b162fb4675	418b63d61ef87eccd10fb096739ae3db1e21d2ba4e4eb48f185794b93ce47c8f	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-transversal-freeze-r2.json	1843591	29a7e0ef53cbf370df7422558b4a695250c3acc1	1898c0f9b614b5d1148554b59d2f5d80229858a12d021d40ac9e4093d588d3d3	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-transversal-freeze-r3.json	1843599	4c9ca88b9cb9b8a3c60f183104e1d545e098ad97	02b1ac07bdc5cdf22a120017d0f39c675d32c5c430250f8258c8cc438861aabc	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-transversal-freeze.json	1842780	1c512aaa79432ccd62347dd19788f9e1233e0cdd	1167b62537816f896c616a9a670abc1a265604c6132fa29f5cd7e10ab9486862	A	derived_blob_ge_1MiB
00_nucleo/diagnosticos/p1335-transversal-metrics.json	1807586	76f1d23386517bff03c30a50ea69cdbc8be8190d	a20baa4a493c622d7f76066e9338c901072321eb100386a098c18cb97501226c	A	derived_blob_ge_1MiB
