fixture_id	kind	path	expected_sha256	observed_sha256	status
S13-linear-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S13-linear-linear-rgb.png	4c8f81592123b9ea9f54171060e3819d6ad455b0d7fda97eb9922cd2a32c73b0	4c8f81592123b9ea9f54171060e3819d6ad455b0d7fda97eb9922cd2a32c73b0	PASS
S13-radial-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S13-radial-linear-rgb.svg	9f944d57f48fef79ab774f2b1970617c38ec904895acf857cdf2d53733f003bc	9f944d57f48fef79ab774f2b1970617c38ec904895acf857cdf2d53733f003bc	PASS
S13-radial-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S13-radial-linear-rgb.png	4c8f81592123b9ea9f54171060e3819d6ad455b0d7fda97eb9922cd2a32c73b0	4c8f81592123b9ea9f54171060e3819d6ad455b0d7fda97eb9922cd2a32c73b0	PASS
S14-linear-oklab	svg	/tmp/p1268/oracle_v3/masks/S14-linear-oklab.svg	d386c4ee6584092e7abe48254643a5d18525691f7c2491a1518c9444df00302b	d386c4ee6584092e7abe48254643a5d18525691f7c2491a1518c9444df00302b	PASS
S14-linear-oklab	png	/tmp/p1268/oracle_v3/masks/S14-linear-oklab.png	6ac94647ac4a15c5122471191eb81bbddca9ceda0d4ce7db272c0ae1031b00ff	6ac94647ac4a15c5122471191eb81bbddca9ceda0d4ce7db272c0ae1031b00ff	PASS
S14-radial-oklab	svg	/tmp/p1268/oracle_v3/masks/S14-radial-oklab.svg	33ad22e887acc1007b5d975de3a9f1f7fd6eb9710e8305cadb62c425123e3c72	33ad22e887acc1007b5d975de3a9f1f7fd6eb9710e8305cadb62c425123e3c72	PASS
S14-radial-oklab	png	/tmp/p1268/oracle_v3/masks/S14-radial-oklab.png	6ac94647ac4a15c5122471191eb81bbddca9ceda0d4ce7db272c0ae1031b00ff	6ac94647ac4a15c5122471191eb81bbddca9ceda0d4ce7db272c0ae1031b00ff	PASS
S14-linear-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S14-linear-linear-rgb.svg	c148486061001980f11395901e86db014780a1c59e888092a6c845adb0bf8a61	c148486061001980f11395901e86db014780a1c59e888092a6c845adb0bf8a61	PASS
S14-linear-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S14-linear-linear-rgb.png	6ac94647ac4a15c5122471191eb81bbddca9ceda0d4ce7db272c0ae1031b00ff	6ac94647ac4a15c5122471191eb81bbddca9ceda0d4ce7db272c0ae1031b00ff	PASS
S14-radial-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S14-radial-linear-rgb.svg	08a31d84d1ea15f1c1bac6ee8126c530ea3608aa03bd0a151160ec0d1d22c30c	08a31d84d1ea15f1c1bac6ee8126c530ea3608aa03bd0a151160ec0d1d22c30c	PASS
S14-radial-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S14-radial-linear-rgb.png	6ac94647ac4a15c5122471191eb81bbddca9ceda0d4ce7db272c0ae1031b00ff	6ac94647ac4a15c5122471191eb81bbddca9ceda0d4ce7db272c0ae1031b00ff	PASS
S15-linear-oklab	svg	/tmp/p1268/oracle_v3/masks/S15-linear-oklab.svg	fde8724ee62e70f4c4d3b4566aa0a4c7cb1c2baf1c5c66a0586bbea12840c195	fde8724ee62e70f4c4d3b4566aa0a4c7cb1c2baf1c5c66a0586bbea12840c195	PASS
S15-linear-oklab	png	/tmp/p1268/oracle_v3/masks/S15-linear-oklab.png	ce60fa8955e2fd3a1a92ecc49aae5d7a24f1a9addf1e1496d40c5b18e6c9f25d	ce60fa8955e2fd3a1a92ecc49aae5d7a24f1a9addf1e1496d40c5b18e6c9f25d	PASS
S15-radial-oklab	svg	/tmp/p1268/oracle_v3/masks/S15-radial-oklab.svg	5beab03bf5811400463d8a71d6407fd0c46455761e892cfd44ec765aac7e2434	5beab03bf5811400463d8a71d6407fd0c46455761e892cfd44ec765aac7e2434	PASS
S15-radial-oklab	png	/tmp/p1268/oracle_v3/masks/S15-radial-oklab.png	ce60fa8955e2fd3a1a92ecc49aae5d7a24f1a9addf1e1496d40c5b18e6c9f25d	ce60fa8955e2fd3a1a92ecc49aae5d7a24f1a9addf1e1496d40c5b18e6c9f25d	PASS
S15-linear-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S15-linear-linear-rgb.svg	9b73f394c25c3b4c7c4a3ea5135bd840c0898cd1dcb9811c76729bfc43b76c0e	9b73f394c25c3b4c7c4a3ea5135bd840c0898cd1dcb9811c76729bfc43b76c0e	PASS
S15-linear-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S15-linear-linear-rgb.png	ce60fa8955e2fd3a1a92ecc49aae5d7a24f1a9addf1e1496d40c5b18e6c9f25d	ce60fa8955e2fd3a1a92ecc49aae5d7a24f1a9addf1e1496d40c5b18e6c9f25d	PASS
S15-radial-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S15-radial-linear-rgb.svg	89fd0a4bd10cc7edceb4f8de367e9399967c3c15e2c63ad68c9c20bed966e74f	89fd0a4bd10cc7edceb4f8de367e9399967c3c15e2c63ad68c9c20bed966e74f	PASS
S15-radial-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S15-radial-linear-rgb.png	ce60fa8955e2fd3a1a92ecc49aae5d7a24f1a9addf1e1496d40c5b18e6c9f25d	ce60fa8955e2fd3a1a92ecc49aae5d7a24f1a9addf1e1496d40c5b18e6c9f25d	PASS
S16-linear-oklab	svg	/tmp/p1268/oracle_v3/masks/S16-linear-oklab.svg	67f3356890d8553c32557950c5c191de943ac3f6388745f5cfb6299c5a6c36a7	67f3356890d8553c32557950c5c191de943ac3f6388745f5cfb6299c5a6c36a7	PASS
S16-linear-oklab	png	/tmp/p1268/oracle_v3/masks/S16-linear-oklab.png	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	PASS
S16-radial-oklab	svg	/tmp/p1268/oracle_v3/masks/S16-radial-oklab.svg	cb4c63dd4417048388aca0882de4adc62d984838757bf7b1e76696907cf3912e	cb4c63dd4417048388aca0882de4adc62d984838757bf7b1e76696907cf3912e	PASS
S16-radial-oklab	png	/tmp/p1268/oracle_v3/masks/S16-radial-oklab.png	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	PASS
S16-linear-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S16-linear-linear-rgb.svg	7b2579caa8a4417886f2c2a65ed269dc8d5a07bf28ff8baa95d9595f3c8ce4f2	7b2579caa8a4417886f2c2a65ed269dc8d5a07bf28ff8baa95d9595f3c8ce4f2	PASS
S16-linear-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S16-linear-linear-rgb.png	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	PASS
S16-radial-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S16-radial-linear-rgb.svg	440548d493caddb45a0bffde4788fc9fbdfd56fb364b2223d97985b4461b7277	440548d493caddb45a0bffde4788fc9fbdfd56fb364b2223d97985b4461b7277	PASS
S16-radial-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S16-radial-linear-rgb.png	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	PASS
S17-linear-oklab	svg	/tmp/p1268/oracle_v3/masks/S17-linear-oklab.svg	09551fb56b22b507f9fccde01b3556f6e4aff56f6d98191661b011b3d65c9ba8	09551fb56b22b507f9fccde01b3556f6e4aff56f6d98191661b011b3d65c9ba8	PASS
S17-linear-oklab	png	/tmp/p1268/oracle_v3/masks/S17-linear-oklab.png	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	PASS
S17-radial-oklab	svg	/tmp/p1268/oracle_v3/masks/S17-radial-oklab.svg	a129ae57dc35653a8c3ab3986201210dab76f15019a092e82e3e7da8a4ed81bf	a129ae57dc35653a8c3ab3986201210dab76f15019a092e82e3e7da8a4ed81bf	PASS
S17-radial-oklab	png	/tmp/p1268/oracle_v3/masks/S17-radial-oklab.png	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	PASS
S17-linear-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S17-linear-linear-rgb.svg	58e24add00ba55d35f7125a164e82a30b967a7599f922a82db20f0e2cfc1a3ea	58e24add00ba55d35f7125a164e82a30b967a7599f922a82db20f0e2cfc1a3ea	PASS
S17-linear-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S17-linear-linear-rgb.png	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	PASS
S17-radial-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S17-radial-linear-rgb.svg	896fc211615b488c73d2fb5a329c9fd63af67df1a4e5c86fdb51d1c8a647f725	896fc211615b488c73d2fb5a329c9fd63af67df1a4e5c86fdb51d1c8a647f725	PASS
S17-radial-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S17-radial-linear-rgb.png	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	PASS
S18-linear-oklab	svg	/tmp/p1268/oracle_v3/masks/S18-linear-oklab.svg	5326ea13b67528f91733f3f2a294dc3c3e43d66ebd10ec7a1ae58a14037c54c6	5326ea13b67528f91733f3f2a294dc3c3e43d66ebd10ec7a1ae58a14037c54c6	PASS
S18-linear-oklab	png	/tmp/p1268/oracle_v3/masks/S18-linear-oklab.png	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	PASS
S18-radial-oklab	svg	/tmp/p1268/oracle_v3/masks/S18-radial-oklab.svg	5b3ec779cc31aec9defede0dfeff81277ad23fd7a11eb2da2e8f054094065619	5b3ec779cc31aec9defede0dfeff81277ad23fd7a11eb2da2e8f054094065619	PASS
S18-radial-oklab	png	/tmp/p1268/oracle_v3/masks/S18-radial-oklab.png	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	PASS
S18-linear-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S18-linear-linear-rgb.svg	10aaf49ea5f39329dfa50379852466762fb0fc79c1f107d1e2b45cc6dad426f3	10aaf49ea5f39329dfa50379852466762fb0fc79c1f107d1e2b45cc6dad426f3	PASS
S18-linear-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S18-linear-linear-rgb.png	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	PASS
S18-radial-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S18-radial-linear-rgb.svg	0d8e9740b714ef29dfbb2756d72a9c6315c8b3630d20b010221b575ab7132db2	0d8e9740b714ef29dfbb2756d72a9c6315c8b3630d20b010221b575ab7132db2	PASS
S18-radial-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S18-radial-linear-rgb.png	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	PASS
S19-linear-oklab	svg	/tmp/p1268/oracle_v3/masks/S19-linear-oklab.svg	77b4d27a3af67b98f3be225db7281e9707529fc56c30b69b1335459e07fe43f5	77b4d27a3af67b98f3be225db7281e9707529fc56c30b69b1335459e07fe43f5	PASS
S19-linear-oklab	png	/tmp/p1268/oracle_v3/masks/S19-linear-oklab.png	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	PASS
S19-radial-oklab	svg	/tmp/p1268/oracle_v3/masks/S19-radial-oklab.svg	7f6422a025c2abf0bc49b09b4ee22ceb0b4da68e3e3de64730bc5a766647f0a4	7f6422a025c2abf0bc49b09b4ee22ceb0b4da68e3e3de64730bc5a766647f0a4	PASS
S19-radial-oklab	png	/tmp/p1268/oracle_v3/masks/S19-radial-oklab.png	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	PASS
S19-linear-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S19-linear-linear-rgb.svg	493ad923db57580d4bfc45d4908e1d4f8dd7a76c0e06094643f387c66565f4b2	493ad923db57580d4bfc45d4908e1d4f8dd7a76c0e06094643f387c66565f4b2	PASS
S19-linear-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S19-linear-linear-rgb.png	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	PASS
S19-radial-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S19-radial-linear-rgb.svg	56ef6ea77d14ba23c3cbcd22237a12f5291de390592d40daf5724efcb71baac1	56ef6ea77d14ba23c3cbcd22237a12f5291de390592d40daf5724efcb71baac1	PASS
S19-radial-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S19-radial-linear-rgb.png	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	PASS
S20-linear-oklab	svg	/tmp/p1268/oracle_v3/masks/S20-linear-oklab.svg	ebf5a07ec9ae89111e82cd1dd61916ecaefc6c3131225085b03ae83150425373	ebf5a07ec9ae89111e82cd1dd61916ecaefc6c3131225085b03ae83150425373	PASS
S20-linear-oklab	png	/tmp/p1268/oracle_v3/masks/S20-linear-oklab.png	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	PASS
S20-radial-oklab	svg	/tmp/p1268/oracle_v3/masks/S20-radial-oklab.svg	d21edb4404295a7217cddd97458918b20c6f424b24adec275d09f2c75cd6a600	d21edb4404295a7217cddd97458918b20c6f424b24adec275d09f2c75cd6a600	PASS
S20-radial-oklab	png	/tmp/p1268/oracle_v3/masks/S20-radial-oklab.png	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	PASS
S20-linear-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S20-linear-linear-rgb.svg	fb753c25fa4c05f3de90d6eab623b4930c129d880e01b010aaeb26052439fc27	fb753c25fa4c05f3de90d6eab623b4930c129d880e01b010aaeb26052439fc27	PASS
S20-linear-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S20-linear-linear-rgb.png	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	PASS
S20-radial-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S20-radial-linear-rgb.svg	8dfb9f590555033b7b49439f6d66eb65830b2b6de393899bfaa1691e74b53e8d	8dfb9f590555033b7b49439f6d66eb65830b2b6de393899bfaa1691e74b53e8d	PASS
S20-radial-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S20-radial-linear-rgb.png	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	PASS
S21-linear-oklab	svg	/tmp/p1268/oracle_v3/masks/S21-linear-oklab.svg	055b36a648d3946654b999cb4d6fd09a5840bed3b779c171e76d625f64f7a9c5	055b36a648d3946654b999cb4d6fd09a5840bed3b779c171e76d625f64f7a9c5	PASS
S21-linear-oklab	png	/tmp/p1268/oracle_v3/masks/S21-linear-oklab.png	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	PASS
S21-radial-oklab	svg	/tmp/p1268/oracle_v3/masks/S21-radial-oklab.svg	89d8831840e05899bce61ddb4097ab263896f0394405ffe691e8bd3d7bde9e96	89d8831840e05899bce61ddb4097ab263896f0394405ffe691e8bd3d7bde9e96	PASS
S21-radial-oklab	png	/tmp/p1268/oracle_v3/masks/S21-radial-oklab.png	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	PASS
S21-linear-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S21-linear-linear-rgb.svg	41472b69381513180a116517483e57af7dfa98c3616a7d60a792c674af9d4c16	41472b69381513180a116517483e57af7dfa98c3616a7d60a792c674af9d4c16	PASS
S21-linear-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S21-linear-linear-rgb.png	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	PASS
S21-radial-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S21-radial-linear-rgb.svg	6e4ee7cddcadb0b0c7cf23c253e89180eb1cb06e96efbdd7dc8308f6f478d61b	6e4ee7cddcadb0b0c7cf23c253e89180eb1cb06e96efbdd7dc8308f6f478d61b	PASS
S21-radial-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S21-radial-linear-rgb.png	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	PASS
S22-linear-oklab	svg	/tmp/p1268/oracle_v3/masks/S22-linear-oklab.svg	d4aef33bbc93f77f807eb83f290376028b46319a89e29af8b6cd8063f0653054	d4aef33bbc93f77f807eb83f290376028b46319a89e29af8b6cd8063f0653054	PASS
S22-linear-oklab	png	/tmp/p1268/oracle_v3/masks/S22-linear-oklab.png	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	PASS
S22-radial-oklab	svg	/tmp/p1268/oracle_v3/masks/S22-radial-oklab.svg	2b61a8be959d961c7308f735c40b92eeb516dcf3709f2264cc2b134c9dc84f5b	2b61a8be959d961c7308f735c40b92eeb516dcf3709f2264cc2b134c9dc84f5b	PASS
S22-radial-oklab	png	/tmp/p1268/oracle_v3/masks/S22-radial-oklab.png	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	PASS
S22-linear-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S22-linear-linear-rgb.svg	392568b858f53daab25008157f6a526a09e95c0ba76d62d46ff14698a9b435d1	392568b858f53daab25008157f6a526a09e95c0ba76d62d46ff14698a9b435d1	PASS
S22-linear-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S22-linear-linear-rgb.png	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	PASS
S22-radial-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S22-radial-linear-rgb.svg	c084cffd1d7f2c41ec211dd2feeca5479b8d67a262c0de0f43f3f881288c03c3	c084cffd1d7f2c41ec211dd2feeca5479b8d67a262c0de0f43f3f881288c03c3	PASS
S22-radial-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S22-radial-linear-rgb.png	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	PASS
S23-linear-oklab	svg	/tmp/p1268/oracle_v3/masks/S23-linear-oklab.svg	0b376cde729b2b5536c6c3f1122350c2d4c1e00e31272b17beef57358f8d8eef	0b376cde729b2b5536c6c3f1122350c2d4c1e00e31272b17beef57358f8d8eef	PASS
S23-linear-oklab	png	/tmp/p1268/oracle_v3/masks/S23-linear-oklab.png	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	PASS
S23-radial-oklab	svg	/tmp/p1268/oracle_v3/masks/S23-radial-oklab.svg	c17eadb6b750bdf55a90c3f1b390b53b8e28bcff0879bc1f881d0356ea1378f9	c17eadb6b750bdf55a90c3f1b390b53b8e28bcff0879bc1f881d0356ea1378f9	PASS
S23-radial-oklab	png	/tmp/p1268/oracle_v3/masks/S23-radial-oklab.png	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	PASS
S23-linear-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S23-linear-linear-rgb.svg	beb6597ed493db2a9c80e94659297537bf9e6362424929574c27ac3af7503ad6	beb6597ed493db2a9c80e94659297537bf9e6362424929574c27ac3af7503ad6	PASS
S23-linear-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S23-linear-linear-rgb.png	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	PASS
S23-radial-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S23-radial-linear-rgb.svg	977f88ba6f2d7e8f664cbe77d2d360caaeb0d23de24f5a97e6bc8b9f217a351f	977f88ba6f2d7e8f664cbe77d2d360caaeb0d23de24f5a97e6bc8b9f217a351f	PASS
S23-radial-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S23-radial-linear-rgb.png	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	PASS
S24-linear-oklab	svg	/tmp/p1268/oracle_v3/masks/S24-linear-oklab.svg	99d3b2fff48c1e91d97fa5ee45c9f35667a8ea66fab479ebd374536835872d72	99d3b2fff48c1e91d97fa5ee45c9f35667a8ea66fab479ebd374536835872d72	PASS
S24-linear-oklab	png	/tmp/p1268/oracle_v3/masks/S24-linear-oklab.png	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	PASS
S24-radial-oklab	svg	/tmp/p1268/oracle_v3/masks/S24-radial-oklab.svg	651bd0724fcc4d336c7495308a586e3e8856e36cd4090f1a0e12484d69abb389	651bd0724fcc4d336c7495308a586e3e8856e36cd4090f1a0e12484d69abb389	PASS
S24-radial-oklab	png	/tmp/p1268/oracle_v3/masks/S24-radial-oklab.png	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	PASS
S24-linear-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S24-linear-linear-rgb.svg	f10f24fabac97e20f265f6ad464b7141325f83316d7b4b70d08646eea2f3ab48	f10f24fabac97e20f265f6ad464b7141325f83316d7b4b70d08646eea2f3ab48	PASS
S24-linear-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S24-linear-linear-rgb.png	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	PASS
S24-radial-linear-rgb	svg	/tmp/p1268/oracle_v3/masks/S24-radial-linear-rgb.svg	9d047752053f31eb434cf81ea5255ed33d85a23394afdf8e2107ee20c5e42896	9d047752053f31eb434cf81ea5255ed33d85a23394afdf8e2107ee20c5e42896	PASS
S24-radial-linear-rgb	png	/tmp/p1268/oracle_v3/masks/S24-radial-linear-rgb.png	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	PASS
