fixture_id	pair	mesh	V_color_max	V_color_p95	V_alpha_max	V_alpha_p95	source_sha256	vanilla_svg_sha256	mask_sha256	classification
S18-radial-oklab	radial/oklab	8192	0.5290213186899108	0.0018863453795455968	0.5386339146132563	0.0014838335560817262	c4cb6434ecb2070f4f305035a4c3a2019dcceba3e22ee3b1933c76a233622208	d8973997cf41cfda47105cd3513afca21d3a1c7e016dd2854ac992358b07f7d1	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	VanillaBaselineSealed
S18-linear-linear-rgb	linear/linear-rgb	8192	0.49741477982153126	0.0021656674482528606	0.5386339146132563	0.0014838335560817262	cbbb71e49b38ac00b61b6529b3008ddb3c1084c17ed948dd0c50aac9bc0e62b8	6c6ed68104fad409d35a4c6273b50178356aa2de7e30ea1376232fd7134086e2	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	VanillaBaselineSealed
S18-radial-linear-rgb	radial/linear-rgb	8192	0.49741477982153126	0.0021656674482528606	0.5386339146132563	0.0014838335560817262	75181e6cbb7b2250eb8f30ccce9460806a745046548c802c17c28799c2f6bca5	07f7c832af5cab042d70fbdab86d0ec7f179d566726a45c1e461b71f18bdfebb	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	VanillaBaselineSealed
S19-linear-oklab	linear/oklab	8192	0.0028820180430856267	0.002718062605958206	0.0	0.0	162f57da6061cd36f9c4d0c1e706246a9e505cb8e5e0f16344161ab94cc1335c	10c3bc56fe9ca8d84c590c47779e2dfb7df776b9fb9c8ac0b7508861faf0c348	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	VanillaBaselineSealed
S19-radial-oklab	radial/oklab	8192	0.0028820180430856267	0.002718062605958206	0.0	0.0	d911c3e187b39851aad656ed20e012d193db8ac8c300752ef7f4a46a342e9561	80e2b1c73d7bdca02f91bbb4daff0bbab6952df2126ab226b7052add290f718d	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	VanillaBaselineSealed
S19-linear-linear-rgb	linear/linear-rgb	8192	0.0029868053342224604	0.0025623337630611967	0.0	0.0	441cf1103c3a707d8f40228b3d98620a1f6f3fb803ccd8be0ec3dd057183cbb4	317a51693d6237eaf6ac7345e8d7c31f3d62ca102b16d97f342b51ad02a913e8	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	VanillaBaselineSealed
S19-radial-linear-rgb	radial/linear-rgb	8192	0.0029868053342224604	0.0025623337630611967	0.0	0.0	a46f61074d562fe47b0158ca6a4f7a2691a9dea4793208986c5b65aeca0635cc	f53b6594174019d859e626938ff7751d797250926480ef41fa38bfe3ce00388e	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	VanillaBaselineSealed
S20-linear-oklab	linear/oklab	8192	0.015431591784768611	0.0023553616446743775	0.001860091660127794	0.001527333439385381	115e02aefbe002a20a8be63fa81e6464b84e171767312750cd7fa33bf6cb55cd	f458a6f32d57bb79db27b22fecca8180b0d927fcebf73ec28303f32ce4bd9606	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	VanillaBaselineSealed
S20-radial-oklab	radial/oklab	8192	0.015431591784768611	0.0023553616446743775	0.001860091660127794	0.001527333439385381	d62be08d42e4abf5312ce1ab89c2cb64570aa770ef4c2cacc2d182a82ed7ff49	1c55343b2a502312c2aa8e8db9ccd0e44d3a0d074b6865006fc1c85011e64b10	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	VanillaBaselineSealed
S20-linear-linear-rgb	linear/linear-rgb	8192	0.019767873529966107	0.0024994526885904287	0.001860091660127794	0.001527333439385381	0ad19cecbb68be78abe74ba06ac6ed20d858057204837a82b81bb07f711037ea	d9af590f0bd6d39a38191f86db3bbbd2c7e2eb48f0cc8f147e0b1a45f8e94e35	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	VanillaBaselineSealed
S20-radial-linear-rgb	radial/linear-rgb	8192	0.019767873529966107	0.0024994526885904287	0.001860091660127794	0.001527333439385381	ddee0009d6ed2705b6ab91a7c33b32718cfe7375aacba587808aeff2dfbf19d7	432605804f1bfa81f890c03dda0f1ef58d02b8856aa4b37b69987a7d7dd7ebf3	998e05e2bb09fea270134a1a513b494da1b5496e8216e33487f0bafda7be6286	VanillaBaselineSealed
S21-linear-oklab	linear/oklab	8192	1.001929009688044	0.00048489584447742814	0.6666666666666667	9.934107481068821e-09	bb4ef8b5c9ba9bdaaf3674667d72f4e6dd7a86595e46b755b702427ac44eae6a	94782359d25a4a87c37349fd536b2d56ec3f49cfa227d852a4483f4a748ae891	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	VanillaBaselineSealed
S21-radial-oklab	radial/oklab	8192	1.001929009688044	0.00048489584447742814	0.6666666666666667	9.934107481068821e-09	719d7b44b6887feddd7063178a01c7087d2c21877ad2bf4677b0415a12740bc0	3a517a510e3c3a53a5c70ff721b5676049cd4cf87bbcba2f16a56718f5614172	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	VanillaBaselineSealed
S21-linear-linear-rgb	linear/linear-rgb	8192	0.9706082543068519	0.00025989829433318104	0.6666666666666667	9.934107481068821e-09	0f712d6e24d9c72bcfc0d8e6d5da291e8841d6d4d542893911718831db659320	5fffd939bc25c72f1348adcafbcbe2b6da94e808679f407eaa2eb9c30e6c4245	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	VanillaBaselineSealed
S21-radial-linear-rgb	radial/linear-rgb	8192	0.9706082543068519	0.00025989829433318104	0.6666666666666667	9.934107481068821e-09	b70f976651212a8318e3ce841be482fe697e4d2764ae1b8960a64201e483ce47	3a6198a58c0650b377f264ed9337a8f54cb71fa134ceb8f35376bfd97fe4beec	f694443281d87334372852a661616b868b16692301b55f81530ea9d1f7fe0aa8	VanillaBaselineSealed
S22-linear-oklab	linear/oklab	8192	1.3207304417340133	0.0025165253027913054	0.0	0.0	acafb716ef91b9c3393c6c672cb9f3cb58b14d556c0ca639fa9290a1ce6a58c8	3836c1e7788ba81fe42234e0ace1ee58a762a126b927073bdd7b61eb843b8641	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	VanillaBaselineSealed
S22-radial-oklab	radial/oklab	8192	1.3207304417340133	0.0025165253027913054	0.0	0.0	4253677ff38d149ead86f91dd532bab8e481eeeefa8eb8e64237de53ad2cdc20	fac67da0bf6c630ca72f964fd579d46b1723abbc07312a6df5dc88be6db921a5	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	VanillaBaselineSealed
S22-linear-linear-rgb	linear/linear-rgb	8192	1.320730489022217	0.002731726986264957	0.0	0.0	d3be75cd2be5dd5f0b0b2dee8cc6566e54dddcb2c9fde2ae5afee251b9f024d6	a4d222ee1bc4fb1d6fb37c22cfb9a34a718e998fe543ddce99d91d29fa3a020c	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	VanillaBaselineSealed
S22-radial-linear-rgb	radial/linear-rgb	8192	1.320730489022217	0.002731726986264957	0.0	0.0	c1d093419b20107f015800d6c07e738f484873861cfe478c58288526eaf39734	27d32d54a8564a9b1ca43052513abc8e7594a3ef47fccaf9a501e37ce6ba5ebd	56a123c008eae2ae936ecc7b9dc46e40444040f932df76fa540bb7e9ada6a72c	VanillaBaselineSealed
S23-linear-oklab	linear/oklab	8192	0.01048109169606375	0.0022415986856104612	0.0017647163504186814	0.001764715419096105	e011bba69e8ea453262514cd775de700434f81ce54b97516e94d53ada9205646	792c731fee3b6a1f26d11eb0117175f79523557af8cf14980a46f6e671d519d3	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	VanillaBaselineSealed
S23-radial-oklab	radial/oklab	8192	0.01048109169606375	0.0022415986856104612	0.0017647163504186814	0.001764715419096105	8167311cd6e5d8108d517ab4741e75e8ff9b7e4f57442d472bd33ffe09ca903a	de5d17d00a8b0f984f7d9a2a5faf02a123da9ab73c980781b8b4b652567239aa	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	VanillaBaselineSealed
S23-linear-linear-rgb	linear/linear-rgb	8192	0.010481090478601877	0.002273799506753495	0.0017647163504186814	0.001764715419096105	96ffb6526c0fc410f957127187f8909c1c29e3b426e2b1cabe288edd92e993b6	e2b8c7ae6cf534adc93a4e8ad0298089095812b2078345b3098b469e9f26e1bd	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	VanillaBaselineSealed
S23-radial-linear-rgb	radial/linear-rgb	8192	0.010481090478601877	0.002273799506753495	0.0017647163504186814	0.001764715419096105	496e50234b5481b524f89e6142232fb7442cf887c1a56b288482d9a16d47bcd0	e1b09e08810ad1bacc9df19aaeb9e820c4852968db1df6b7dccbdeaded2329b2	e15e095e473c588ade4e0622398b5a36dff9a51b90da49f0058afcce56c48d66	VanillaBaselineSealed
S24-linear-oklab	linear/oklab	8192	0.30442509049424016	0.001764306879289847	0.24324326515197753	0.0013895420467152642	4e6f03fb610ba89c966cb5723d173a8250f9f5a8d39e13037fe2439e36737402	df8d80bc44022d9acd17f8a231e3180e9503593e5be9bf75041f3ce3d42078c9	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	VanillaBaselineSealed
S24-radial-oklab	radial/oklab	8192	0.30442509049424016	0.001764306879289847	0.24324326515197753	0.0013895420467152642	81009ea2014b44a054afcdb7dd3ec6629adb921c90554cb3bcb8df88e98e4049	98258fb689e0551841ede8d2820ed6bd0b0139d4c892bc314637f4c17c3ea221	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	VanillaBaselineSealed
S24-linear-linear-rgb	linear/linear-rgb	8192	0.2935426706546397	0.001718975413588487	0.24324326515197753	0.0013895420467152642	aea5e80f6db56d54daf4745f173629c621d0abc5536a2801f8eea1c0b88474a3	6854622e6bcd730c656f117a8177bce70ebd104ca348ccb862f2fe9bc4a4fc8d	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	VanillaBaselineSealed
S24-radial-linear-rgb	radial/linear-rgb	8192	0.2935426706546397	0.001718975413588487	0.24324326515197753	0.0013895420467152642	bdb6afc23d785322f5af88e1b20b8563a803e451af50a8341fce257504488c13	5ee781cc43107675dc59b32d7b81110b24c19dd8e699e566f8be455b9eb8438a	a3f8b7b42184f242e70e6229bdab8234906f250039ea8fad0b41b303eeb4aeb6	VanillaBaselineSealed
