fixture_id	pair	metric	candidate_observed	vanilla_frozen	allowed_slack	effective_limit	excess	status
S14-radial-oklab	radial/oklab	color_p95	4.9674437001690133e-07	4.9674437001622138e-07	0.000001	1.4967443700162213e-06	0	Preserved
S14-radial-oklab	radial/oklab	alpha_max	5.3644180375567174e-08	2.3841857987871862e-08	0.000001	1.0238418579878718e-06	0	Preserved
S14-radial-oklab	radial/oklab	alpha_p95	2.384185793236071e-08	2.384185793236071e-08	0.000001	1.0238418579323607e-06	0	Preserved
S14-linear-linear-rgb	linear/linear-rgb	color_max	4.0290060173026781e-07	4.0290060173026781e-07	0.000001	1.4029006017302679e-06	0	Preserved
S14-linear-linear-rgb	linear/linear-rgb	color_p95	4.0290060172597261e-07	4.0290060172597261e-07	0.000001	1.4029006017259726e-06	0	Preserved
S14-linear-linear-rgb	linear/linear-rgb	alpha_max	2.3841857987871862e-08	2.3841857987871862e-08	0.000001	1.0238418579878718e-06	0	Preserved
S14-linear-linear-rgb	linear/linear-rgb	alpha_p95	2.384185793236071e-08	2.384185793236071e-08	0.000001	1.0238418579323607e-06	0	Preserved
S14-radial-linear-rgb	radial/linear-rgb	color_max	4.0290060173026781e-07	4.0290060173026781e-07	0.000001	1.4029006017302679e-06	0	Preserved
S14-radial-linear-rgb	radial/linear-rgb	color_p95	4.0290060172597261e-07	4.0290060172597261e-07	0.000001	1.4029006017259726e-06	0	Preserved
S14-radial-linear-rgb	radial/linear-rgb	alpha_max	2.3841857987871862e-08	2.3841857987871862e-08	0.000001	1.0238418579878718e-06	0	Preserved
S14-radial-linear-rgb	radial/linear-rgb	alpha_p95	2.384185793236071e-08	2.384185793236071e-08	0.000001	1.0238418579323607e-06	0	Preserved
S15-linear-oklab	linear/oklab	color_max	1.0901770441675662	1.0901770441675662	0.000001	1.0901780441675661	0	Preserved
S15-linear-oklab	linear/oklab	color_p95	0.0022428574936307526	0.0022428574936312865	0.000001	0.0022438574936312866	0	Preserved
S15-linear-oklab	linear/oklab	alpha_max	0.792156862745098	0.792156862745098	0.000001	0.79215786274509803	0	Preserved
S15-linear-oklab	linear/oklab	alpha_p95	0.0019607962346539498	0.0019607962346544494	0.000001	0.0019617962346544495	0	Preserved
S15-radial-oklab	radial/oklab	color_max	1.0901770441675662	1.0901770441675662	0.000001	1.0901780441675661	0	Preserved
S15-radial-oklab	radial/oklab	color_p95	0.0022428574936307526	0.0022428574936312865	0.000001	0.0022438574936312866	0	Preserved
S15-radial-oklab	radial/oklab	alpha_max	0.792156862745098	0.792156862745098	0.000001	0.79215786274509803	0	Preserved
S15-radial-oklab	radial/oklab	alpha_p95	0.0019607962346539498	0.0019607962346544494	0.000001	0.0019617962346544495	0	Preserved
S15-linear-linear-rgb	linear/linear-rgb	color_max	1.1107325147440297	1.1107325147440297	0.000001	1.1107335147440296	0	Preserved
S15-linear-linear-rgb	linear/linear-rgb	color_p95	0.002368974873785418	0.0023689701724914883	0.000001	0.0023699701724914884	0	Preserved
S15-linear-linear-rgb	linear/linear-rgb	alpha_max	0.792156862745098	0.792156862745098	0.000001	0.79215786274509803	0	Preserved
S15-linear-linear-rgb	linear/linear-rgb	alpha_p95	0.0019607962346539498	0.0019607962346544494	0.000001	0.0019617962346544495	0	Preserved
S15-radial-linear-rgb	radial/linear-rgb	color_max	1.1107325147440297	1.1107325147440297	0.000001	1.1107335147440296	0	Preserved
S15-radial-linear-rgb	radial/linear-rgb	color_p95	0.002368974873785418	0.0023689701724914883	0.000001	0.0023699701724914884	0	Preserved
S15-radial-linear-rgb	radial/linear-rgb	alpha_max	0.792156862745098	0.792156862745098	0.000001	0.79215786274509803	0	Preserved
S15-radial-linear-rgb	radial/linear-rgb	alpha_p95	0.0019607962346539498	0.0019607962346544494	0.000001	0.0019617962346544495	0	Preserved
S16-linear-oklab	linear/oklab	color_max	0.64367493823240041	0.64367493823240041	0.000001	0.64367593823240044	0	Preserved
S16-linear-oklab	linear/oklab	color_p95	0.0024063029782624293	0.0024045084210664947	0.000001	0.0024055084210664948	7.9455719593449908e-07	Violated
S16-linear-oklab	linear/oklab	alpha_max	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S16-linear-oklab	linear/oklab	alpha_p95	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S16-radial-oklab	radial/oklab	color_max	0.64367493823240041	0.64367493823240041	0.000001	0.64367593823240044	0	Preserved
S16-radial-oklab	radial/oklab	color_p95	0.0024064457866685078	0.0024045084210664947	0.000001	0.0024055084210664948	9.3736560201297323e-07	Violated
S16-radial-oklab	radial/oklab	alpha_max	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S16-radial-oklab	radial/oklab	alpha_p95	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S16-linear-linear-rgb	linear/linear-rgb	color_max	0.64367500659355514	0.64367500659355514	0.000001	0.64367600659355517	0	Preserved
S16-linear-linear-rgb	linear/linear-rgb	color_p95	0.0025028268085903692	0.002491069229077084	0.000001	0.0024920692290770841	1.0757579513285143e-05	Violated
S16-linear-linear-rgb	linear/linear-rgb	alpha_max	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S16-linear-linear-rgb	linear/linear-rgb	alpha_p95	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S16-radial-linear-rgb	radial/linear-rgb	color_max	0.64367500659355514	0.64367500659355514	0.000001	0.64367600659355517	0	Preserved
S16-radial-linear-rgb	radial/linear-rgb	color_p95	0.0025028268085903059	0.002491069229077084	0.000001	0.0024920692290770841	1.0757579513221826e-05	Violated
S16-radial-linear-rgb	radial/linear-rgb	alpha_max	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S16-radial-linear-rgb	radial/linear-rgb	alpha_p95	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S17-linear-oklab	linear/oklab	color_max	0.0025793810305025969	0.002579381030502678	0.000001	0.0025803810305026782	0	Preserved
S17-linear-oklab	linear/oklab	color_p95	0.0023707824091245781	0.002370782409124693	0.000001	0.0023717824091246931	0	Preserved
S17-linear-oklab	linear/oklab	alpha_max	0.0021942891368645911	0.0021942891368650352	0.000001	0.0021952891368650354	0	Preserved
S17-linear-oklab	linear/oklab	alpha_p95	0.0014498345786839728	0.0014498345786840838	0.000001	0.0014508345786840837	0	Preserved
S17-radial-oklab	radial/oklab	color_max	0.0025794735642845489	0.002579381030502678	0.000001	0.0025803810305026782	0	Preserved
S17-radial-oklab	radial/oklab	color_p95	0.0023707228390817538	0.002370782409124693	0.000001	0.0023717824091246931	0	Preserved
S17-radial-oklab	radial/oklab	alpha_max	0.002194289136864036	0.0021942891368650352	0.000001	0.0021952891368650354	0	Preserved
S17-radial-oklab	radial/oklab	alpha_p95	0.0014497749740391974	0.0014498345786840838	0.000001	0.0014508345786840837	0	Preserved
S17-linear-linear-rgb	linear/linear-rgb	color_max	0.0024046220262844854	0.0024046169985278152	0.000001	0.0024056169985278153	0	Preserved
S17-linear-linear-rgb	linear/linear-rgb	color_p95	0.0015090801877665479	0.0015090801877665251	0.000001	0.001510080187766525	0	Preserved
S17-linear-linear-rgb	linear/linear-rgb	alpha_max	0.0021942891368645911	0.0021942891368650352	0.000001	0.0021952891368650354	0	Preserved
S17-linear-linear-rgb	linear/linear-rgb	alpha_p95	0.0014305407952244775	0.0014305407952245885	0.000001	0.0014315407952245885	0	Preserved
S17-radial-linear-rgb	radial/linear-rgb	color_max	0.0024046220262844854	0.0024046169985278152	0.000001	0.0024056169985278153	0	Preserved
S17-radial-linear-rgb	radial/linear-rgb	color_p95	0.0015090750562519631	0.0015090801877665251	0.000001	0.001510080187766525	0	Preserved
S17-radial-linear-rgb	radial/linear-rgb	alpha_max	0.002194289136864036	0.0021942891368650352	0.000001	0.0021952891368650354	0	Preserved
S17-radial-linear-rgb	radial/linear-rgb	alpha_p95	0.0014305407952244775	0.0014305407952245885	0.000001	0.0014315407952245885	0	Preserved
S18-linear-oklab	linear/oklab	color_max	0.52902121395049995	0.52902131868991076	0.000001	0.52902231868991079	0	Preserved
S18-linear-oklab	linear/oklab	color_p95	0.0018864218965519769	0.0018863453795455968	0.000001	0.0018873453795455967	0	Preserved
S18-linear-oklab	linear/oklab	alpha_max	0.5386340487237069	0.53863391461325627	0.000001	0.5386349146132563	0	Preserved
S18-linear-oklab	linear/oklab	alpha_p95	0.0014839229630488893	0.0014838335560817262	0.000001	0.0014848335560817261	0	Preserved
S18-radial-oklab	radial/oklab	color_max	0.52902121395049995	0.52902131868991076	0.000001	0.52902231868991079	0	Preserved
S18-radial-oklab	radial/oklab	color_p95	0.0018864218965519769	0.0018863453795455968	0.000001	0.0018873453795455967	0	Preserved
S18-radial-oklab	radial/oklab	alpha_max	0.5386340487237069	0.53863391461325627	0.000001	0.5386349146132563	0	Preserved
S18-radial-oklab	radial/oklab	alpha_p95	0.0014839229630488893	0.0014838335560817262	0.000001	0.0014848335560817261	0	Preserved
S18-linear-linear-rgb	linear/linear-rgb	color_max	0.49741488064098249	0.49741477982153126	0.000001	0.49741577982153123	0	Preserved
S18-linear-linear-rgb	linear/linear-rgb	color_p95	0.0021657582266207281	0.0021656674482528606	0.000001	0.0021666674482528608	0	Preserved
S18-linear-linear-rgb	linear/linear-rgb	alpha_max	0.5386340487237069	0.53863391461325627	0.000001	0.5386349146132563	0	Preserved
S18-linear-linear-rgb	linear/linear-rgb	alpha_p95	0.0014839229630488893	0.0014838335560817262	0.000001	0.0014848335560817261	0	Preserved
S18-radial-linear-rgb	radial/linear-rgb	color_max	0.49741488064098249	0.49741477982153126	0.000001	0.49741577982153123	0	Preserved
S18-radial-linear-rgb	radial/linear-rgb	color_p95	0.0021657582266207281	0.0021656674482528606	0.000001	0.0021666674482528608	0	Preserved
S18-radial-linear-rgb	radial/linear-rgb	alpha_max	0.5386340487237069	0.53863391461325627	0.000001	0.5386349146132563	0	Preserved
S18-radial-linear-rgb	radial/linear-rgb	alpha_p95	0.0014839229630488893	0.0014838335560817262	0.000001	0.0014848335560817261	0	Preserved
S19-linear-oklab	linear/oklab	color_max	0.0028820180430856267	0.0028820180430856267	0.000001	0.0028830180430856269	0	Preserved
S19-linear-oklab	linear/oklab	color_p95	0.0027180626059582062	0.0027180626059582062	0.000001	0.0027190626059582063	0	Preserved
S19-linear-oklab	linear/oklab	alpha_max	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S19-linear-oklab	linear/oklab	alpha_p95	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S19-radial-oklab	radial/oklab	color_max	0.0028820180430856267	0.0028820180430856267	0.000001	0.0028830180430856269	0	Preserved
S19-radial-oklab	radial/oklab	color_p95	0.0027180626059582062	0.0027180626059582062	0.000001	0.0027190626059582063	0	Preserved
S19-radial-oklab	radial/oklab	alpha_max	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S19-radial-oklab	radial/oklab	alpha_p95	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S19-linear-linear-rgb	linear/linear-rgb	color_max	0.0029867801719644276	0.0029868053342224604	0.000001	0.0029878053342224605	0	Preserved
S19-linear-linear-rgb	linear/linear-rgb	color_p95	0.0025623337630611967	0.0025623337630611967	0.000001	0.0025633337630611968	0	Preserved
S19-linear-linear-rgb	linear/linear-rgb	alpha_max	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S19-linear-linear-rgb	linear/linear-rgb	alpha_p95	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S19-radial-linear-rgb	radial/linear-rgb	color_max	0.0029867801719644276	0.0029868053342224604	0.000001	0.0029878053342224605	0	Preserved
S19-radial-linear-rgb	radial/linear-rgb	color_p95	0.0025623337630611967	0.0025623337630611967	0.000001	0.0025633337630611968	0	Preserved
S19-radial-linear-rgb	radial/linear-rgb	alpha_max	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S19-radial-linear-rgb	radial/linear-rgb	alpha_p95	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S20-linear-oklab	linear/oklab	color_max	0.015431591784768611	0.015431591784768611	0.000001	0.01543259178476861	0	Preserved
S20-linear-oklab	linear/oklab	color_p95	0.002339668182643063	0.0023553616446743775	0.000001	0.0023563616446743776	0	Preserved
S20-linear-oklab	linear/oklab	alpha_max	0.0018600916601273498	0.0018600916601277939	0.000001	0.0018610916601277938	0	Preserved
S20-linear-oklab	linear/oklab	alpha_p95	0.001527333439385381	0.001527333439385381	0.000001	0.0015283334393853809	0	Preserved
S20-radial-oklab	radial/oklab	color_max	0.015431591784768611	0.015431591784768611	0.000001	0.01543259178476861	0	Preserved
S20-radial-oklab	radial/oklab	color_p95	0.002339668182643063	0.0023553616446743775	0.000001	0.0023563616446743776	0	Preserved
S20-radial-oklab	radial/oklab	alpha_max	0.0018600916601273498	0.0018600916601277939	0.000001	0.0018610916601277938	0	Preserved
S20-radial-oklab	radial/oklab	alpha_p95	0.001527333439385381	0.001527333439385381	0.000001	0.0015283334393853809	0	Preserved
S20-linear-linear-rgb	linear/linear-rgb	color_max	0.019767873529966107	0.019767873529966107	0.000001	0.019768873529966108	0	Preserved
S20-linear-linear-rgb	linear/linear-rgb	color_p95	0.0025044562574075497	0.0024994526885904287	0.000001	0.0025004526885904288	4.0035688171208283e-06	Violated
S20-linear-linear-rgb	linear/linear-rgb	alpha_max	0.0018600916601273498	0.0018600916601277939	0.000001	0.0018610916601277938	0	Preserved
S20-linear-linear-rgb	linear/linear-rgb	alpha_p95	0.001527333439385381	0.001527333439385381	0.000001	0.0015283334393853809	0	Preserved
S20-radial-linear-rgb	radial/linear-rgb	color_max	0.019767366074687671	0.019767873529966107	0.000001	0.019768873529966108	0	Preserved
S20-radial-linear-rgb	radial/linear-rgb	color_p95	0.0025044562574075497	0.0024994526885904287	0.000001	0.0025004526885904288	4.0035688171208283e-06	Violated
S20-radial-linear-rgb	radial/linear-rgb	alpha_max	0.0018600916601273498	0.0018600916601277939	0.000001	0.0018610916601277938	0	Preserved
S20-radial-linear-rgb	radial/linear-rgb	alpha_p95	0.001527333439385381	0.001527333439385381	0.000001	0.0015283334393853809	0	Preserved
S21-linear-oklab	linear/oklab	color_max	1.001929009688044	1.001929009688044	0.000001	1.0019300096880439	0	Preserved
S21-linear-oklab	linear/oklab	color_p95	0.00048489781676133519	0.00048489584447742814	0.000001	0.00048589584447742817	0	Preserved
S21-linear-oklab	linear/oklab	alpha_max	0.66666666666666696	0.66666666666666674	0.000001	0.66666766666666677	0	Preserved
S21-linear-oklab	linear/oklab	alpha_p95	1.9868214573559584e-08	9.9341074810688212e-09	0.000001	1.0099341074810688e-06	0	Preserved
S21-radial-oklab	radial/oklab	color_max	1.001929009688044	1.001929009688044	0.000001	1.0019300096880439	0	Preserved
S21-radial-oklab	radial/oklab	color_p95	0.00048489781676133519	0.00048489584447742814	0.000001	0.00048589584447742817	0	Preserved
S21-radial-oklab	radial/oklab	alpha_max	0.66666666666666696	0.66666666666666674	0.000001	0.66666766666666677	0	Preserved
S21-radial-oklab	radial/oklab	alpha_p95	1.9868214573559584e-08	9.9341074810688212e-09	0.000001	1.0099341074810688e-06	0	Preserved
S21-linear-linear-rgb	linear/linear-rgb	color_max	0.97060825430685194	0.97060825430685194	0.000001	0.97060925430685197	0	Preserved
S21-linear-linear-rgb	linear/linear-rgb	color_p95	0.00025990942076150892	0.00025989829433318104	0.000001	0.00026089829433318106	0	Preserved
S21-linear-linear-rgb	linear/linear-rgb	alpha_max	0.66666666666666696	0.66666666666666674	0.000001	0.66666766666666677	0	Preserved
S21-linear-linear-rgb	linear/linear-rgb	alpha_p95	1.9868214573559584e-08	9.9341074810688212e-09	0.000001	1.0099341074810688e-06	0	Preserved
S21-radial-linear-rgb	radial/linear-rgb	color_max	0.97060825430685194	0.97060825430685194	0.000001	0.97060925430685197	0	Preserved
S21-radial-linear-rgb	radial/linear-rgb	color_p95	0.00025990942076150892	0.00025989829433318104	0.000001	0.00026089829433318106	0	Preserved
S21-radial-linear-rgb	radial/linear-rgb	alpha_max	0.66666666666666696	0.66666666666666674	0.000001	0.66666766666666677	0	Preserved
S21-radial-linear-rgb	radial/linear-rgb	alpha_p95	1.9868214573559584e-08	9.9341074810688212e-09	0.000001	1.0099341074810688e-06	0	Preserved
S22-linear-oklab	linear/oklab	color_max	1.3207304417340133	1.3207304417340133	0.000001	1.3207314417340132	0	Preserved
S22-linear-oklab	linear/oklab	color_p95	0.0025993167589665757	0.0025165253027913054	0.000001	0.0025175253027913055	8.1791456175270196e-05	Violated
S22-linear-oklab	linear/oklab	alpha_max	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S22-linear-oklab	linear/oklab	alpha_p95	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S22-radial-oklab	radial/oklab	color_max	1.3207304417340133	1.3207304417340133	0.000001	1.3207314417340132	0	Preserved
S22-radial-oklab	radial/oklab	color_p95	0.0025994483057555366	0.0025165253027913054	0.000001	0.0025175253027913055	8.1923002964231096e-05	Violated
S22-radial-oklab	radial/oklab	alpha_max	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S22-radial-oklab	radial/oklab	alpha_p95	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S22-linear-linear-rgb	linear/linear-rgb	color_max	1.3207304890222169	1.3207304890222169	0.000001	1.3207314890222168	0	Preserved
S22-linear-linear-rgb	linear/linear-rgb	color_p95	0.0026887026094068638	0.0027317269862649571	0.000001	0.0027327269862649573	0	Preserved
S22-linear-linear-rgb	linear/linear-rgb	alpha_max	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S22-linear-linear-rgb	linear/linear-rgb	alpha_p95	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S22-radial-linear-rgb	radial/linear-rgb	color_max	1.3207304890222169	1.3207304890222169	0.000001	1.3207314890222168	0	Preserved
S22-radial-linear-rgb	radial/linear-rgb	color_p95	0.0026886153328745397	0.0027317269862649571	0.000001	0.0027327269862649573	0	Preserved
S22-radial-linear-rgb	radial/linear-rgb	alpha_max	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S22-radial-linear-rgb	radial/linear-rgb	alpha_p95	0	0	0.000001	9.9999999999999995e-07	0	Preserved
S23-linear-oklab	linear/oklab	color_max	0.010481091696063732	0.01048109169606375	0.000001	0.010482091696063749	0	Preserved
S23-linear-oklab	linear/oklab	color_p95	0.0022415964914262012	0.0022415986856104612	0.000001	0.0022425986856104614	0	Preserved
S23-linear-oklab	linear/oklab	alpha_max	0.0017647163504186398	0.0017647163504186814	0.000001	0.0017657163504186813	0	Preserved
S23-linear-oklab	linear/oklab	alpha_p95	0.0017647154190960634	0.0017647154190961051	0.000001	0.001765715419096105	0	Preserved
S23-radial-oklab	radial/oklab	color_max	0.010481091696063732	0.01048109169606375	0.000001	0.010482091696063749	0	Preserved
S23-radial-oklab	radial/oklab	color_p95	0.0022415964914262237	0.0022415986856104612	0.000001	0.0022425986856104614	0	Preserved
S23-radial-oklab	radial/oklab	alpha_max	0.0017647163504186398	0.0017647163504186814	0.000001	0.0017657163504186813	0	Preserved
S23-radial-oklab	radial/oklab	alpha_p95	0.0017647154190960634	0.0017647154190961051	0.000001	0.001765715419096105	0	Preserved
S23-linear-linear-rgb	linear/linear-rgb	color_max	0.01048109047860186	0.010481090478601877	0.000001	0.010482090478601876	0	Preserved
S23-linear-linear-rgb	linear/linear-rgb	color_p95	0.002273798831053598	0.002273799506753495	0.000001	0.0022747995067534952	0	Preserved
S23-linear-linear-rgb	linear/linear-rgb	alpha_max	0.0017647154190960652	0.0017647163504186814	0.000001	0.0017657163504186813	0	Preserved
S23-linear-linear-rgb	linear/linear-rgb	alpha_p95	0.0017647154190960634	0.0017647154190961051	0.000001	0.001765715419096105	0	Preserved
S23-radial-linear-rgb	radial/linear-rgb	color_max	0.01048109047860186	0.010481090478601877	0.000001	0.010482090478601876	0	Preserved
S23-radial-linear-rgb	radial/linear-rgb	color_p95	0.0022737976881340954	0.002273799506753495	0.000001	0.0022747995067534952	0	Preserved
S23-radial-linear-rgb	radial/linear-rgb	alpha_max	0.0017647154190960652	0.0017647163504186814	0.000001	0.0017657163504186813	0	Preserved
S23-radial-linear-rgb	radial/linear-rgb	alpha_p95	0.0017647154190960634	0.0017647154190961051	0.000001	0.001765715419096105	0	Preserved
S24-linear-oklab	linear/oklab	color_max	0.30442523328000071	0.30442509049424016	0.000001	0.30442609049424013	0	Preserved
S24-linear-oklab	linear/oklab	color_p95	0.0017643075435550279	0.0017643068792898471	0.000001	0.001765306879289847	0	Preserved
S24-linear-oklab	linear/oklab	alpha_max	0.24324329495429992	0.24324326515197753	0.000001	0.24324426515197753	0	Preserved
S24-linear-oklab	linear/oklab	alpha_p95	0.0013895420467154862	0.0013895420467152642	0.000001	0.0013905420467152641	0	Preserved
S24-radial-oklab	radial/oklab	color_max	0.30442523328000071	0.30442509049424016	0.000001	0.30442609049424013	0	Preserved
S24-radial-oklab	radial/oklab	color_p95	0.0017643075435550279	0.0017643068792898471	0.000001	0.001765306879289847	0	Preserved
S24-radial-oklab	radial/oklab	alpha_max	0.24324329495429992	0.24324326515197753	0.000001	0.24324426515197753	0	Preserved
S24-radial-oklab	radial/oklab	alpha_p95	0.0013895420467154862	0.0013895420467152642	0.000001	0.0013905420467152641	0	Preserved
S24-linear-linear-rgb	linear/linear-rgb	color_max	0.29354275206568714	0.29354267065463968	0.000001	0.29354367065463965	0	Preserved
S24-linear-linear-rgb	linear/linear-rgb	color_p95	0.0017189644123810695	0.001718975413588487	0.000001	0.0017199754135884869	0	Preserved
S24-linear-linear-rgb	linear/linear-rgb	alpha_max	0.24324329495429992	0.24324326515197753	0.000001	0.24324426515197753	0	Preserved
S24-linear-linear-rgb	linear/linear-rgb	alpha_p95	0.0013895420467154862	0.0013895420467152642	0.000001	0.0013905420467152641	0	Preserved
S24-radial-linear-rgb	radial/linear-rgb	color_max	0.29354275206568714	0.29354267065463968	0.000001	0.29354367065463965	0	Preserved
S24-radial-linear-rgb	radial/linear-rgb	color_p95	0.0017189644123810695	0.001718975413588487	0.000001	0.0017199754135884869	0	Preserved
S24-radial-linear-rgb	radial/linear-rgb	alpha_max	0.24324329495429992	0.24324326515197753	0.000001	0.24324426515197753	0	Preserved
S24-radial-linear-rgb	radial/linear-rgb	alpha_p95	0.0013895420467154862	0.0013895420467152642	0.000001	0.0013905420467152641	0	Preserved
